frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
1091,0,0,-48.96860504,0,7500,7501,-1,0,0,0,normal
2718,0,0,-45.73997116,0,7500,7501,-1,0,0,0,normal
4310,0,0,-44.56223679,0,7500,7501,-1,0,0,0,normal
5977,0,0,-42.39564133,0,7500,7501,-1,0,0,0,normal
7584,0,0,-38.11778259,0,7500,7501,-1,0,0,0,normal
9209,0,0,-35.58290482,0,7500,7501,-1,0,0,0,normal
10830,0,0,-33.34327316,0,7500,7501,-1,0,0,0,normal
12436,0,0,-30.48016167,0,7500,7501,-1,0,0,0,normal
14054,0,0,-28.53958702,0,7500,7501,-1,0,0,0,normal
15759,0,0,-26.38691521,0,7500,7501,-1,0,0,0,normal
17538,0,0,-22.88991356,0,7500,7501,-1,0,0,0,normal
19157,0,0,-20.44170189,0,7500,7501,-1,0,0,0,normal
20852,0,0,-19.65239716,0,7500,7501,-1,0,0,0,normal
22501,0,0,-16.93480682,0,7500,7501,-1,0,0,0,normal
24109,0,0,-13.9424057,0,7500,7501,-1,0,0,0,normal
25712,0,0,-11.49964046,0,7500,7501,-1,0,0,0,normal
27321,0,0,-9.178672791,0,7500,7501,-1,0,0,0,normal
29525,0,0,-4.910979748,0,7500,7501,-1,0,0,0,normal
31545,0,0,-4.193702221,0,7500,7501,-1,0,0,0,normal
33147,0,0,2.076019287,0,7500,7501,-1,0,0,0,normal
34728,0,0,4.329383373,0,7500,7501,-1,0,0,0,normal
36278,0,0,6.255980968,0,7500,7501,-1,0,0,0,normal
37887,0,0,9.672080994,0,7500,7501,-1,0,0,0,normal
39452,0,0,11.79425049,0,7500,7501,-1,0,0,0,normal
41092,0,0,13.64414978,0,7500,7501,-1,0,0,0,normal
42688,0,0,16.61967468,0,7500,7501,-1,0,0,0,normal
44263,0,0,19.36068726,0,7500,7501,-1,0,0,0,normal
45865,0,0,20.54038811,0,7500,7501,-1,0,0,0,normal
47456,0,0,23.89936829,0,7500,7501,-1,0,0,0,normal
49017,0,0,27.10883904,0,7500,7501,-1,0,0,0,normal
50657,0,0,28.68787956,0,7500,7501,-1,0,0,0,normal
52260,0,0,31.67593193,0,7500,7501,-1,0,0,0,normal
53874,0,0,35.90280151,0,7500,7501,-1,0,0,0,normal
