frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
412,0,0,-143.3842316,0,7500,7501,-1,0,0,0,normal
2832,0,0,-140.5000153,0,7500,7501,-1,0,0,0,normal
4427,0,0,-139.5540314,0,7500,7501,-1,0,0,0,normal
6015,0,0,-136.31633,0,7500,7501,-1,0,0,0,normal
7645,0,0,-133.8292542,0,7500,7501,-1,0,0,0,normal
9259,0,0,-131.0701752,0,7500,7501,-1,0,0,0,normal
10887,0,0,-127.3560638,0,7500,7501,-1,0,0,0,normal
12482,0,0,-126.415184,0,7500,7501,-1,0,0,0,normal
14087,0,0,-123.2772446,0,7500,7501,-1,0,0,0,normal
15710,0,0,-121.3142624,0,7500,7501,-1,0,0,0,normal
17307,0,0,-118.6608429,0,7500,7501,-1,0,0,0,normal
18944,0,0,-115.2428131,0,7500,7501,-1,0,0,0,normal
20542,0,0,-113.8248978,0,7500,7501,-1,0,0,0,normal
22127,0,0,-108.5213699,0,7500,7501,-1,0,0,0,normal
23824,0,0,-106.4127045,0,7502,7501,1,0,0,0,normal
25445,0,0,-108.4233017,0,7502,7501,1,0,0,0,normal
27040,0,0,-111.6167145,0,7502,7501,1,0,0,0,normal
28649,0,0,-114.5022507,0,7502,7501,1,0,0,0,normal
30233,0,0,-115.8387451,0,7502,7501,1,0,0,0,normal
31847,0,0,-116.8909149,0,7502,7501,1,0,0,0,normal
33444,0,0,-120.9500885,0,7502,7501,1,0,0,0,normal
35040,0,0,-123.1881943,0,7502,7501,1,0,0,0,normal
36694,0,0,-124.550766,0,7502,7501,1,0,0,0,normal
38311,0,0,-126.387413,0,7502,7501,1,0,0,0,normal
39889,0,0,-129.9848633,0,7502,7501,1,0,0,0,normal
41485,0,0,-131.5317841,0,7502,7501,1,0,0,0,normal
43084,0,0,-135.2754059,0,7502,7501,1,0,0,0,normal
44674,0,0,-138.3258209,0,7502,7501,1,0,0,0,normal
46398,0,0,-139.280304,0,7502,7501,1,0,0,0,normal
48326,0,0,-140.107254,0,7502,7501,1,0,0,0,normal
50287,0,0,-144.141037,0,7502,7501,1,0,0,0,normal
52326,0,0,-145.504776,0,7502,7501,1,0,0,0,normal
54002,0,0,-148.6210327,0,7502,7501,1,0,0,0,normal
55586,0,0,-149.785141,0,7502,7501,1,0,0,0,normal
57181,0,0,-151.3274384,0,7502,7501,1,0,0,0,normal
58780,0,0,-154.9074249,0,7502,7501,1,0,0,0,normal
60355,0,0,-157.8874664,0,7502,7501,1,0,0,0,normal
61949,0,0,-160.5173187,0,7502,7501,1,0,0,0,normal
63547,0,0,-161.3033142,0,7502,7501,1,0,0,0,normal
65185,0,0,-164.5830688,0,7502,7501,1,0,0,0,normal
66772,0,0,-167.4485626,0,7502,7501,1,0,0,0,normal
68374,0,0,-170.4602966,0,7502,7501,1,0,0,0,normal
69966,0,0,-172.9710083,0,7502,7501,1,0,0,0,normal
71549,0,0,-174.7385406,0,7502,7501,1,0,0,0,normal
73136,0,0,-176.2412262,0,7502,7501,1,0,0,0,normal
74734,0,0,-179.791687,0,7502,7501,1,0,0,0,normal
76336,0,0,178.4024963,0,7502,7501,1,0,0,0,normal
77932,0,0,176.7038879,0,7502,7501,1,0,0,0,normal
79536,0,0,175.9698181,0,7502,7501,1,0,0,0,normal
81160,0,0,171.2454376,0,7502,7501,1,0,0,0,normal
82793,0,0,168.7767487,0,7502,7501,1,0,0,0,normal
84372,0,0,165.0114594,0,7502,7501,1,0,0,0,normal
85988,0,0,164.3921204,0,7502,7501,1,0,0,0,normal
87560,0,0,161.5519104,0,7502,7501,1,0,0,0,normal
89173,0,0,159.8917542,0,7502,7501,1,0,0,0,normal
90782,0,0,155.8919983,0,7502,7501,1,0,0,0,normal
92391,0,0,153.5480499,0,7502,7501,1,0,0,0,normal
93983,0,0,153.2297668,0,7502,7501,1,0,0,0,normal
95732,0,0,151.307312,0,7502,7501,1,0,0,0,normal
97653,0,0,147.4955139,0,7502,7501,1,0,0,0,normal
99933,0,0,145.0814056,0,7502,7501,1,0,0,0,normal
101739,0,0,143.4541779,0,7502,7501,1,0,0,0,normal
103377,0,0,140.4575806,0,7502,7501,1,0,0,0,normal
104964,0,0,136.2669067,0,7502,7501,1,0,0,0,normal
106587,0,0,134.1779175,0,7502,7501,1,0,0,0,normal
108306,0,0,131.6428375,0,7502,7501,1,0,0,0,normal
109880,0,0,130.3240204,0,7502,7501,1,0,0,0,normal
111502,0,0,127.3367462,0,7502,7501,1,0,0,0,normal
113100,0,0,124.8476105,0,7502,7501,1,0,0,0,normal
