frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
693,0,0,-59.84584427,0,7501,7500,-1,0,0,0,normal
2793,0,0,-64.72515106,0,7501,7500,-1,0,0,0,normal
4830,0,0,-64.94765472,0,7501,7500,-1,0,0,0,normal
6408,0,0,-69.9252243,0,7501,7500,-1,0,0,0,normal
8018,0,0,-70.53533173,0,7501,7500,-1,0,0,0,normal
9639,0,0,-72.18041992,0,7501,7500,-1,0,0,0,normal
11212,0,0,-77.15697479,0,7501,7500,-1,0,0,0,normal
12817,0,0,-78.77721405,0,7501,7500,-1,0,0,0,normal
14394,0,0,-83.58441925,0,7501,7500,-1,0,0,0,normal
16003,0,0,-86.2062149,0,7501,7500,-1,0,0,0,normal
17667,0,0,-86.83677673,0,7501,7500,-1,0,0,0,normal
19258,0,0,-91.09811401,0,7501,7500,-1,0,0,0,normal
20859,0,0,-91.1438446,0,7501,7500,-1,0,0,0,normal
22460,0,0,-94.61945343,0,7501,7500,-1,0,0,0,normal
24063,0,0,-96.27317047,0,7501,7500,-1,0,0,0,normal
25707,0,0,-97.34558868,0,7501,7500,-1,0,0,0,normal
27312,0,0,-100.4192276,0,7501,7500,-1,0,0,0,normal
28951,0,0,-100.4417572,0,7501,7500,-1,0,0,0,normal
30551,0,0,-106.2387543,0,7501,7500,-1,0,0,0,normal
32177,0,0,-107.9936676,0,7501,7500,-1,0,0,0,normal
33775,0,0,-109.7466965,0,7501,7500,-1,0,0,0,normal
35375,0,0,-114.6169357,0,7501,7500,-1,0,0,0,normal
36957,0,0,-114.9446182,0,7501,7500,-1,0,0,0,normal
38663,0,0,-119.1423721,0,7501,7500,-1,0,0,0,normal
40281,0,0,-121.0797043,0,7501,7500,-1,0,0,0,normal
41910,0,0,-125.1279297,0,7501,7500,-1,0,0,0,normal
43684,0,0,-123.9146652,0,7501,7500,-1,0,0,0,normal
45261,0,0,-126.096756,0,7501,7500,-1,0,0,0,normal
46845,0,0,-127.9373398,0,7501,7500,-1,0,0,0,normal
48599,0,0,-130.3227844,0,7501,7500,-1,0,0,0,normal
50592,0,0,-134.7735138,0,7501,7500,-1,0,0,0,normal
52313,0,0,-135.3504333,0,7501,7500,-1,0,0,0,normal
54367,0,0,-137.5788269,0,7501,7500,-1,0,0,0,normal
55958,0,0,-138.9542847,0,7501,7500,-1,0,0,0,normal
57598,0,0,-140.2450867,0,7501,7500,-1,0,0,0,normal
59267,0,0,-145.9853668,0,7501,7500,-1,0,0,0,normal
60849,0,0,-146.8942413,0,7501,7500,-1,0,0,0,normal
62474,0,0,-150.8121796,0,7501,7500,-1,0,0,0,normal
64082,0,0,-152.9894104,0,7501,7500,-1,0,0,0,normal
65728,0,0,-154.5200958,0,7501,7500,-1,0,0,0,normal
67339,0,0,-157.3895721,0,7501,7500,-1,0,0,0,normal
68970,0,0,-158.1452332,0,7501,7500,-1,0,0,0,normal
70548,0,0,-160.2371521,0,7501,7500,-1,0,0,0,normal
72129,0,0,-163.2131958,0,7501,7500,-1,0,0,0,normal
73733,0,0,-164.0849457,0,7501,7500,-1,0,0,0,normal
75345,0,0,-164.7189178,0,7501,7500,-1,0,0,0,normal
76923,0,0,-168.9409637,0,7501,7500,-1,0,0,0,normal
78490,0,0,-172.3521271,0,7501,7500,-1,0,0,0,normal
80074,0,0,-173.2614288,0,7501,7500,-1,0,0,0,normal
81707,0,0,-178.7136688,0,7501,7500,-1,0,0,0,normal
83383,0,0,179.9694061,0,7501,7500,-1,0,0,0,normal
85007,0,0,176.9919281,0,7501,7500,-1,0,0,0,normal
86604,0,0,174.0659637,0,7501,7500,-1,0,0,0,normal
88224,0,0,172.0531769,0,7501,7500,-1,0,0,0,normal
89814,0,0,167.6855927,0,7501,7500,-1,0,0,0,normal
91435,0,0,165.6038208,0,7501,7500,-1,0,0,0,normal
93237,0,0,166.0852814,0,7501,7500,-1,0,0,0,normal
94844,0,0,161.6088867,0,7501,7500,-1,0,0,0,normal
96475,0,0,161.2913971,0,7501,7500,-1,0,0,0,normal
98285,0,0,157.2907257,0,7501,7500,-1,0,0,0,normal
100352,0,0,155.5442963,0,7501,7500,-1,0,0,0,normal
102429,0,0,153.9009094,0,7501,7500,-1,0,0,0,normal
104053,0,0,151.5257111,0,7501,7500,-1,0,0,0,normal
105655,0,0,148.6089783,0,7501,7500,-1,0,0,0,normal
107246,0,0,143.1191559,0,7501,7500,-1,0,0,0,normal
108838,0,0,142.822464,0,7501,7500,-1,0,0,0,normal
110462,0,0,139.0511017,0,7501,7500,-1,0,0,0,normal
112058,0,0,137.6943665,0,7501,7500,-1,0,0,0,normal
113614,0,0,137.5474854,0,7501,7500,-1,0,0,0,normal
115220,0,0,132.9145966,0,7501,7500,-1,0,0,0,normal
116813,0,0,131.1620636,0,7501,7500,-1,0,0,0,normal
118404,0,0,130.3942719,0,7501,7500,-1,0,0,0,normal
120000,0,0,128.97995,0,7501,7500,-1,0,0,0,normal
121600,0,0,125.7316971,0,7501,7500,-1,0,0,0,normal
123243,0,0,124.9977798,0,7501,7500,-1,0,0,0,normal
124830,0,0,121.409523,0,7501,7500,-1,0,0,0,normal
126385,0,0,117.4783707,0,7501,7500,-1,0,0,0,normal
127979,0,0,115.7788925,0,7501,7500,-1,0,0,0,normal
129590,0,0,113.5478973,0,7501,7500,-1,0,0,0,normal
131224,0,0,109.9115067,0,7501,7500,-1,0,0,0,normal
132830,0,0,108.6066818,0,7501,7500,-1,0,0,0,normal
134479,0,0,104.7989502,0,7502,7500,1,0,0,0,normal
136075,0,0,99.62745667,0,7502,7500,1,0,0,0,normal
137689,0,0,97.67369843,0,7502,7500,1,0,0,0,normal
139320,0,0,93.40581512,0,7502,7500,1,0,0,0,normal
140914,0,0,88.79722595,0,7502,7500,1,0,0,0,normal
142680,0,0,84.92314911,0,7502,7500,1,0,0,0,normal
144295,0,0,77.12073517,0,7502,7500,1,0,0,0,normal
145906,0,0,74.16931915,0,7502,7500,1,0,0,0,normal
147839,0,0,68.93022919,0,7502,7500,1,0,0,0,normal
149929,0,0,64.7875824,0,7502,7500,1,0,0,0,normal
152003,0,0,60.83109283,0,7502,7500,1,0,0,0,normal
153618,0,0,53.94915009,0,7502,7500,1,0,0,0,normal
155214,0,0,49.32819748,0,7502,7500,1,0,0,0,normal
156856,0,0,43.264534,0,7502,7500,1,0,0,0,normal
158473,0,0,39.09451294,0,7502,7500,1,0,0,0,normal
160058,0,0,35.52732468,0,7502,7500,1,0,0,0,normal
161659,0,0,29.68493843,0,7502,7500,1,0,0,0,normal
163238,0,0,26.73750114,0,7502,7500,1,0,0,0,normal
164884,0,0,19.96936417,0,7502,7500,1,0,0,0,normal
166453,0,0,17.59131432,0,7502,7500,1,0,0,0,normal
168065,0,0,11.41843414,0,7502,7500,1,0,0,0,normal
169623,0,0,9.454120636,0,7502,7500,1,0,0,0,normal
171248,0,0,1.741298676,0,7501,7500,0,1,0,0,normal
172836,111.4796066,636.28125,-0.145450592,1.024999857,7501,7500,0,1,0,0,normal
174466,133.5606232,902.9558105,-0.069313049,1.374999881,7501,7500,0,1,0,0,normal
176079,92.82723236,1144.2052,-0.114810936,1.724999905,7501,7500,0,1,0,0,normal
177688,193.2602844,1072.022339,-0.158599854,1.574999809,7501,7500,0,1,0,0,normal
179321,166.0845642,1135.6698,-0.099639893,1.674999833,7501,7500,0,1,0,0,normal
180927,294.7436523,1059.780518,-0.132007599,1.624999881,7501,7500,0,1,0,0,normal
182606,210.331131,1189.900391,-0.128826126,1.774999857,7501,7500,0,1,0,0,normal
184227,308.3979187,1201.152222,-0.077552795,1.799999833,7501,7500,0,1,0,0,normal
185846,354.4312439,1223.583374,-0.129089355,1.849999785,7501,7500,0,1,0,0,normal
187494,465.81427,1096.493652,-0.067668915,1.724999905,7501,7500,0,1,0,0,normal
189088,417.4870911,1103.52002,-0.11977385,1.749999762,7501,7500,0,1,0,0,normal
190852,391.9653625,1198.39978,-0.122360229,1.849999785,7501,7500,0,1,0,0,normal
