frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
999,0,0,-127.2408218,0,7501,7500,-1,0,0,0,normal
2601,0,0,-131.6378021,0,7501,7500,-1,0,0,0,normal
4194,0,0,-131.4113464,0,7501,7500,-1,0,0,0,normal
5804,0,0,-136.5192566,0,7501,7500,-1,0,0,0,normal
7407,0,0,-137.3986206,0,7501,7500,-1,0,0,0,normal
8982,0,0,-140.4746399,0,7501,7500,-1,0,0,0,normal
10589,0,0,-142.04599,0,7501,7500,-1,0,0,0,normal
12172,0,0,-144.3761749,0,7501,7500,-1,0,0,0,normal
13808,0,0,-147.4333954,0,7502,7500,1,0,0,0,normal
15404,0,0,-152.9063416,0,7502,7500,1,0,0,0,normal
17020,0,0,-158.0759583,0,7502,7500,1,0,0,0,normal
18939,0,0,-161.0593109,0,7502,7500,1,0,0,0,normal
20694,0,0,-167.4371643,0,7502,7500,1,0,0,0,normal
23061,0,0,-170.3636932,0,7502,7500,1,0,0,0,normal
24698,0,0,-176.5745239,0,7502,7500,1,0,0,0,normal
26258,0,0,-179.6419525,0,7502,7500,1,0,0,0,normal
27883,0,0,173.8912048,0,7502,7500,1,0,0,0,normal
29463,0,0,172.2355652,0,7502,7500,1,0,0,0,normal
31084,0,0,163.8370819,0,7502,7500,1,0,0,0,normal
32684,0,0,161.9014435,0,7502,7500,1,0,0,0,normal
34295,0,0,155.4868164,0,7502,7500,1,0,0,0,normal
36026,0,0,150.4641113,0,7502,7500,1,0,0,0,normal
37625,0,0,145.4580994,0,7502,7500,1,0,0,0,normal
39216,0,0,141.9633026,0,7502,7500,1,0,0,0,normal
40824,0,0,137.4016571,0,7502,7500,1,0,0,0,normal
42426,0,0,132.0928955,0,7502,7500,1,0,0,0,normal
44029,0,0,128.2429352,0,7502,7500,1,0,0,0,normal
45629,0,0,122.0050812,0,7502,7500,1,0,0,0,normal
47221,0,0,118.4791107,0,7502,7500,1,0,0,0,normal
48833,0,0,112.9148254,0,7502,7500,1,0,0,0,normal
50420,0,0,108.7019119,0,7502,7500,1,0,0,0,normal
52045,0,0,103.4262619,0,7502,7500,1,0,0,0,normal
53628,0,0,101.1481476,0,7502,7500,1,0,0,0,normal
55230,0,0,94.48446655,0,7502,7500,1,0,0,0,normal
56876,0,0,89.51298523,0,7502,7500,1,0,0,0,normal
58469,0,0,85.19101715,0,7502,7500,1,0,0,0,normal
60076,0,0,79.33834839,0,7502,7500,1,0,0,0,normal
61644,0,0,76.14987183,0,7502,7500,1,0,0,0,normal
63226,0,0,70.38847351,0,7502,7500,1,0,0,0,normal
64858,0,0,66.82167816,0,7502,7500,1,0,0,0,normal
66445,0,0,58.06209564,0,7502,7500,1,0,0,0,normal
68516,0,0,51.52099609,0,7502,7500,1,0,0,0,normal
70685,0,0,48.29143524,0,7502,7500,1,0,0,0,normal
72615,0,0,42.3923645,0,7502,7500,1,0,0,0,normal
