frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
615,0,0,-89.99636841,0,7501,7500,-1,0,0,0,normal
2252,0,0,-92.22949219,0,7501,7500,-1,0,0,0,normal
3866,0,0,-96.04893494,0,7501,7500,-1,0,0,0,normal
5467,0,0,-99.08605194,0,7501,7500,-1,0,0,0,normal
7065,0,0,-103.1509399,0,7501,7500,-1,0,0,0,normal
8667,0,0,-105.8847275,0,7501,7500,-1,0,0,0,normal
10294,0,0,-108.1832581,0,7501,7500,-1,0,0,0,normal
11897,0,0,-109.7747803,0,7501,7500,-1,0,0,0,normal
13511,0,0,-111.6659393,0,7501,7500,-1,0,0,0,normal
15077,0,0,-115.1734772,0,7501,7500,-1,0,0,0,normal
16684,0,0,-116.0421143,0,7501,7500,-1,0,0,0,normal
18284,0,0,-119.5173798,0,7501,7500,-1,0,0,0,normal
19894,0,0,-121.3750153,0,7501,7500,-1,0,0,0,normal
21501,0,0,-123.6365738,0,7501,7500,-1,0,0,0,normal
23097,0,0,-125.319931,0,7501,7500,-1,0,0,0,normal
24671,0,0,-128.0621338,0,7501,7500,-1,0,0,0,normal
26273,0,0,-131.3119202,0,7501,7500,-1,0,0,0,normal
27877,0,0,-132.6477966,0,7501,7500,-1,0,0,0,normal
29683,0,0,-135.6911469,0,7502,7500,1,0,0,0,normal
32040,0,0,-140.4912415,0,7502,7500,1,0,0,0,normal
33619,0,0,-143.184021,0,7502,7500,1,0,0,0,normal
35581,0,0,-148.9188385,0,7502,7500,1,0,0,0,normal
37158,0,0,-153.007431,0,7502,7500,1,0,0,0,normal
38770,0,0,-158.1696014,0,7502,7500,1,0,0,0,normal
40386,0,0,-163.1543732,0,7502,7500,1,0,0,0,normal
41986,0,0,-166.9174957,0,7502,7500,1,0,0,0,normal
43614,0,0,-172.5910339,0,7502,7500,1,0,0,0,normal
45248,0,0,-177.6587677,0,7502,7500,1,0,0,0,normal
46868,0,0,178.3725281,0,7502,7500,1,0,0,0,normal
48443,0,0,173.7756195,0,7502,7500,1,0,0,0,normal
50026,0,0,168.8636017,0,7502,7500,1,0,0,0,normal
51657,0,0,163.3759766,0,7502,7500,1,0,0,0,normal
53208,0,0,160.1951141,0,7502,7500,1,0,0,0,normal
54844,0,0,153.5979004,0,7502,7500,1,0,0,0,normal
56525,0,0,149.4994965,0,7502,7500,1,0,0,0,normal
58116,0,0,145.3104706,0,7502,7500,1,0,0,0,normal
59704,0,0,140.5741272,0,7502,7500,1,0,0,0,normal
61289,0,0,136.1863556,0,7502,7500,1,0,0,0,normal
62894,0,0,131.6928864,0,7502,7500,1,0,0,0,normal
64484,0,0,126.6534882,0,7502,7500,1,0,0,0,normal
66092,0,0,121.8289719,0,7502,7500,1,0,0,0,normal
67720,0,0,116.0747452,0,7502,7500,1,0,0,0,normal
69310,0,0,112.9200363,0,7502,7500,1,0,0,0,normal
70898,0,0,107.2424927,0,7502,7500,1,0,0,0,normal
72504,0,0,103.2304688,0,7502,7500,1,0,0,0,normal
74074,0,0,98.50390625,0,7502,7500,1,0,0,0,normal
75682,0,0,94.17288208,0,7502,7500,1,0,0,0,normal
77326,0,0,88.7073288,0,7502,7500,1,0,0,0,normal
