frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
271,0,0,144.7940521,0,7500,7501,-1,0,0,0,normal
2008,0,0,147.6806641,0,7500,7501,-1,0,0,0,normal
3608,0,0,148.7364044,0,7500,7501,-1,0,0,0,normal
5228,0,0,154.4725189,0,7500,7501,-1,0,0,0,normal
6868,0,0,153.9627991,0,7500,7501,-1,0,0,0,normal
8448,0,0,159.0441284,0,7500,7501,-1,0,0,0,normal
10020,0,0,158.8090973,0,7500,7501,-1,0,0,0,normal
11606,0,0,162.6052246,0,7500,7501,-1,0,0,0,normal
13261,0,0,165.0981293,0,7500,7501,-1,0,0,0,normal
14889,0,0,166.3475647,0,7500,7501,-1,0,0,0,normal
16476,0,0,170.7084503,0,7500,7501,-1,0,0,0,normal
18096,0,0,171.1576843,0,7500,7501,-1,0,0,0,normal
19676,0,0,176.0681305,0,7500,7501,-1,0,0,0,normal
21315,0,0,176.5185394,0,7502,7501,1,0,0,0,normal
22919,0,0,177.2294464,0,7502,7501,1,0,0,0,normal
24497,0,0,174.7644348,0,7502,7501,1,0,0,0,normal
26076,0,0,171.7612762,0,7502,7501,1,0,0,0,normal
27656,0,0,171.1071472,0,7502,7501,1,0,0,0,normal
29269,0,0,166.6471558,0,7502,7501,1,0,0,0,normal
30890,0,0,166.8193512,0,7502,7501,1,0,0,0,normal
32493,0,0,162.8123016,0,7502,7501,1,0,0,0,normal
34079,0,0,160.9128265,0,7502,7501,1,0,0,0,normal
35689,0,0,159.6209717,0,7502,7501,1,0,0,0,normal
37335,0,0,155.4121094,0,7502,7501,1,0,0,0,normal
38934,0,0,156.5035248,0,7502,7501,1,0,0,0,normal
40705,0,0,150.955719,0,7502,7501,1,0,0,0,normal
42331,0,0,150.8453522,0,7502,7501,1,0,0,0,normal
44577,0,0,146.7304077,0,7502,7501,1,0,0,0,normal
46689,0,0,146.0803375,0,7502,7501,1,0,0,0,normal
48279,0,0,142.2604828,0,7502,7501,1,0,0,0,normal
