frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
1014,0,0,-139.2263489,0,7501,7500,-1,0,0,0,normal
2636,0,0,-142.2365875,0,7501,7500,-1,0,0,0,normal
4217,0,0,-144.4997711,0,7501,7500,-1,0,0,0,normal
5853,0,0,-146.4116669,0,7501,7500,-1,0,0,0,normal
7468,0,0,-148.626236,0,7501,7500,-1,0,0,0,normal
9089,0,0,-151.0672913,0,7501,7500,-1,0,0,0,normal
10675,0,0,-154.0365601,0,7501,7500,-1,0,0,0,normal
12248,0,0,-155.9964142,0,7501,7500,-1,0,0,0,normal
13845,0,0,-158.6230469,0,7501,7500,-1,0,0,0,normal
15434,0,0,-160.0319061,0,7501,7500,-1,0,0,0,normal
17016,0,0,-162.6271973,0,7502,7500,1,0,0,0,normal
18579,0,0,-165.8335876,0,7502,7500,1,0,0,0,normal
20188,0,0,-171.2098694,0,7502,7500,1,0,0,0,normal
21811,0,0,-175.1661377,0,7502,7500,1,0,0,0,normal
23430,0,0,178.8024139,0,7502,7500,1,0,0,0,normal
25042,0,0,174.030014,0,7502,7500,1,0,0,0,normal
26628,0,0,169.6502228,0,7502,7500,1,0,0,0,normal
28226,0,0,161.3444214,0,7502,7500,1,0,0,0,normal
29836,0,0,155.8424988,0,7502,7500,1,0,0,0,normal
31467,0,0,151.6841888,0,7502,7500,1,0,0,0,normal
33071,0,0,146.386261,0,7502,7500,1,0,0,0,normal
34659,0,0,141.6003113,0,7502,7500,1,0,0,0,normal
36747,0,0,136.8831635,0,7502,7500,1,0,0,0,normal
38845,0,0,131.421875,0,7502,7500,1,0,0,0,normal
40766,0,0,127.5029678,0,7502,7500,1,0,0,0,normal
42355,0,0,122.8904266,0,7502,7500,1,0,0,0,normal
43988,0,0,119.2656555,0,7502,7500,1,0,0,0,normal
45587,0,0,112.170578,0,7502,7500,1,0,0,0,normal
47171,0,0,109.127533,0,7502,7500,1,0,0,0,normal
48775,0,0,103.3130188,0,7502,7500,1,0,0,0,normal
50395,0,0,99.43902588,0,7502,7500,1,0,0,0,normal
