frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
1346,0,0,-99.76504517,0,7500,7501,-1,0,0,0,normal
2960,0,0,-98.46334076,0,7500,7501,-1,0,0,0,normal
4625,0,0,-97.52101135,0,7500,7501,-1,0,0,0,normal
6620,0,0,-96.110672,0,7500,7501,-1,0,0,0,normal
8580,0,0,-93.67480469,0,7500,7501,-1,0,0,0,normal
10521,0,0,-90.79686737,0,7500,7501,-1,0,0,0,normal
12284,0,0,-90.09844971,0,7500,7501,-1,0,0,0,normal
14092,0,0,-86.32039642,0,7500,7501,-1,0,0,0,normal
15729,0,0,-105.7377396,0,7500,7501,-1,0,0,0,normal
17471,0,0,-110.2620621,0,7500,7501,-1,0,0,0,normal
19108,0,0,-107.799942,0,7500,7501,-1,0,0,0,normal
20682,0,0,-104.9751282,0,7500,7501,-1,0,0,0,normal
22324,0,0,-100.2825928,0,7500,7501,-1,0,0,0,normal
24001,0,0,-98.91883087,0,7500,7501,-1,0,0,0,normal
25628,0,0,-96.26950073,0,7500,7501,-1,0,0,0,normal
27249,0,0,-92.56097412,0,7500,7501,-1,0,0,0,normal
28885,0,0,-90.48903656,0,7500,7501,-1,0,0,0,normal
30525,0,0,-85.619133,0,7500,7501,-1,0,0,0,normal
32201,0,0,-84.43024445,0,7500,7501,-1,0,0,0,normal
33813,0,0,-81.36427307,0,7500,7501,-1,0,0,0,normal
35441,0,0,-77.73349762,0,7500,7501,-1,0,0,0,normal
37084,0,0,-74.97519684,0,7502,7501,1,0,0,0,normal
38740,0,0,-74.5691452,0,7502,7501,1,0,0,0,normal
40388,0,0,-76.13574982,0,7502,7501,1,0,0,0,normal
42006,0,0,-78.27786255,0,7502,7501,1,0,0,0,normal
43730,0,0,-80.22518921,0,7502,7501,1,0,0,0,normal
45350,0,0,-82.87628174,0,7502,7501,1,0,0,0,normal
47024,0,0,-85.78942108,0,7502,7501,1,0,0,0,normal
48636,0,0,-86.62786865,0,7502,7501,1,0,0,0,normal
50250,0,0,-90.47301483,0,7502,7501,1,0,0,0,normal
51850,0,0,-93.52252197,0,7502,7501,1,0,0,0,normal
