frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
1181,0,0,-37.4512291,0,7500,7500,-1,0,0,0,normal
3004,0,0,-36.62263107,0,7500,7500,-1,0,0,0,normal
5005,0,0,-35.61987686,0,7500,7500,-1,0,0,0,normal
6506,0,0,-37.03439331,0,7500,7500,-1,0,0,0,normal
8055,0,0,-36.65066528,0,7500,7500,-1,0,0,0,normal
9573,0,0,-35.12481308,0,7500,7500,-1,0,0,0,normal
11115,0,0,-35.4054985,0,7500,7500,-1,0,0,0,normal
12644,0,0,-36.0065155,0,7500,7500,-1,0,0,0,normal
14175,0,0,-34.76356506,0,7500,7500,-1,0,0,0,normal
15665,0,0,-35.37024689,0,7500,7500,-1,0,0,0,normal
17161,0,0,-35.16156769,0,7500,7500,-1,0,0,0,normal
18686,0,0,-35.08729172,0,7500,7500,-1,0,0,0,normal
20178,0,0,-35.49752045,0,7500,7500,-1,0,0,0,normal
21722,0,0,-35.33805847,0,7502,7500,1,0,0,0,normal
23274,0,0,-39.1525116,0,7502,7500,1,0,0,0,normal
24786,0,0,-43.03610992,0,7502,7500,1,0,0,0,normal
26328,0,0,-47.66073227,0,7502,7500,1,0,0,0,normal
27863,0,0,-52.55621338,0,7502,7500,1,0,0,0,normal
29370,0,0,-57.26914597,0,7502,7500,1,0,0,0,normal
30901,0,0,-61.49741745,0,7502,7500,1,0,0,0,normal
32427,0,0,-66.4732132,0,7502,7500,1,0,0,0,normal
33935,0,0,-71.28601837,0,7502,7500,1,0,0,0,normal
35457,0,0,-74.99984741,0,7502,7500,1,0,0,0,normal
36987,0,0,-79.92824554,0,7502,7500,1,0,0,0,normal
38645,0,0,-86.08331299,0,7502,7500,1,0,0,0,normal
40183,0,0,-94.80067444,0,7502,7500,1,0,0,0,normal
41756,0,0,-99.21889496,0,7502,7500,1,0,0,0,normal
43238,0,0,-104.1466675,0,7502,7500,1,0,0,0,normal
44790,0,0,-108.3442001,0,7502,7500,1,0,0,0,normal
46471,0,0,-113.3318939,0,7502,7500,1,0,0,0,normal
