frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
1435,0,0,-30.10843658,0,7500,7501,-1,0,0,0,normal
2997,0,0,-28.46376419,0,7500,7501,-1,0,0,0,normal
4584,0,0,-24.9697094,0,7500,7501,-1,0,0,0,normal
6194,0,0,-23.12297821,0,7500,7501,-1,0,0,0,normal
7950,0,0,-19.26362038,0,7500,7501,-1,0,0,0,normal
9535,0,0,-18.53646278,0,7502,7501,1,0,0,0,normal
11142,0,0,-20.6974926,0,7502,7501,1,0,0,0,normal
12903,0,0,-22.34025002,0,7502,7501,1,0,0,0,normal
14527,0,0,-24.42643166,0,7502,7501,1,0,0,0,normal
16108,0,0,-25.40904617,0,7502,7501,1,0,0,0,normal
17683,0,0,-28.2588253,0,7502,7501,1,0,0,0,normal
19449,0,0,-29.5996418,0,7502,7501,1,0,0,0,normal
21545,0,0,-32.68884277,0,7502,7501,1,0,0,0,normal
23437,0,0,-34.43914413,0,7502,7501,1,0,0,0,normal
25019,0,0,-38.97645569,0,7502,7501,1,0,0,0,normal
26616,0,0,-41.71254349,0,7502,7501,1,0,0,0,normal
28225,0,0,-44.15185928,0,7502,7501,1,0,0,0,normal
29854,0,0,-46.1579628,0,7502,7501,1,0,0,0,normal
31435,0,0,-47.9515152,0,7502,7501,1,0,0,0,normal
33025,0,0,-50.1734848,0,7502,7501,1,0,0,0,normal
34670,0,0,-52.11992645,0,7502,7501,1,0,0,0,normal
36269,0,0,-55.96448517,0,7502,7501,1,0,0,0,normal
37861,0,0,-57.27491379,0,7502,7501,1,0,0,0,normal
39476,0,0,-58.26213837,0,7502,7501,1,0,0,0,normal
41040,0,0,-60.16812134,0,7502,7501,1,0,0,0,normal
42664,0,0,-61.93798447,0,7502,7501,1,0,0,0,normal
44269,0,0,-66.2333374,0,7502,7501,1,0,0,0,normal
45894,0,0,-67.87134552,0,7502,7501,1,0,0,0,normal
47468,0,0,-70.51624298,0,7502,7501,1,0,0,0,normal
49114,0,0,-73.13252258,0,7502,7501,1,0,0,0,normal
50724,0,0,-75.3788681,0,7502,7501,1,0,0,0,normal
52337,0,0,-78.94267273,0,7502,7501,1,0,0,0,normal
53898,0,0,-80.71998596,0,7502,7501,1,0,0,0,normal
55499,0,0,-83.26951599,0,7502,7501,1,0,0,0,normal
57216,0,0,-84.20909882,0,7502,7501,1,0,0,0,normal
58893,0,0,-88.81240082,0,7502,7501,1,0,0,0,normal
60671,0,0,-90.94619751,0,7502,7501,1,0,0,0,normal
62309,0,0,-92.67475128,0,7502,7501,1,0,0,0,normal
63911,0,0,-93.32749176,0,7502,7501,1,0,0,0,normal
65504,0,0,-97.4552002,0,7502,7501,1,0,0,0,normal
67181,0,0,-98.95580292,0,7502,7501,1,0,0,0,normal
69164,0,0,-102.2330627,0,7502,7501,1,0,0,0,normal
