frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
457,0,0,127.9913101,0,7501,7500,-1,0,0,0,normal
2075,0,0,125.6192932,0,7501,7500,-1,0,0,0,normal
3703,0,0,122.5754318,0,7501,7500,-1,0,0,0,normal
5292,0,0,120.4047546,0,7501,7500,-1,0,0,0,normal
6894,0,0,117.0974197,0,7501,7500,-1,0,0,0,normal
8507,0,0,115.3647766,0,7502,7500,1,0,0,0,normal
10097,0,0,111.9727097,0,7502,7500,1,0,0,0,normal
11705,0,0,107.5895081,0,7502,7500,1,0,0,0,normal
13302,0,0,102.0185547,0,7502,7500,1,0,0,0,normal
14845,0,0,96.32949066,0,7502,7500,1,0,0,0,normal
16426,0,0,93.46392822,0,7502,7500,1,0,0,0,normal
18007,0,0,88.99279022,0,7502,7500,1,0,0,0,normal
19617,0,0,84.44187164,0,7502,7500,1,0,0,0,normal
21225,0,0,78.42578125,0,7502,7500,1,0,0,0,normal
22832,0,0,74.81145477,0,7502,7500,1,0,0,0,normal
24439,0,0,70.18714905,0,7502,7500,1,0,0,0,normal
26037,0,0,65.07093811,0,7502,7500,1,0,0,0,normal
27633,0,0,59.74982452,0,7502,7500,1,0,0,0,normal
29225,0,0,55.83086014,0,7502,7500,1,0,0,0,normal
30811,0,0,50.94898224,0,7502,7500,1,0,0,0,normal
32416,0,0,46.60554886,0,7502,7500,1,0,0,0,normal
34023,0,0,40.65742493,0,7502,7500,1,0,0,0,normal
35629,0,0,36.80620575,0,7502,7500,1,0,0,0,normal
37243,0,0,32.30200577,0,7502,7500,1,0,0,0,normal
38956,0,0,27.41739082,0,7502,7500,1,0,0,0,normal
40862,0,0,22.10342789,0,7502,7500,1,0,0,0,normal
42654,0,0,18.73164558,0,7502,7500,1,0,0,0,normal
44891,0,0,12.97808075,0,7502,7500,1,0,0,0,normal
46485,0,0,3.469272375,0,7502,7500,1,0,0,0,normal
48116,106.795372,390.5166321,-0.134166703,0.724999964,7502,7500,1,0,0,0,normal
49731,53.69950867,630.4017944,-0.080879211,1.074999928,7501,7500,0,1,0,0,normal
51336,94.09486389,718.774231,-0.095920563,1.199999809,7501,7500,0,1,0,0,normal
52961,163.9356232,768.5742188,-0.136047348,1.249999881,7501,7500,0,1,0,0,normal
54595,228.0297394,777.0855103,-0.10389328,1.299999833,7501,7500,0,1,0,0,normal
56161,231.0962219,856.6689453,-0.114185326,1.374999881,7501,7500,0,1,0,0,normal
57772,252.7184906,833.0064087,-0.142513275,1.374999881,7501,7500,0,1,0,0,normal
59349,333.5937195,802.7037964,-0.106884003,1.349999905,7501,7500,0,1,0,0,normal
60969,380.7739258,822.2858276,-0.120109558,1.374999881,7501,7500,0,1,0,0,normal
62552,430.0065308,763.2018433,-0.087928772,1.349999905,7501,7500,0,1,0,0,normal
64153,394.343689,813.5331421,-0.10546875,1.374999881,7501,7500,0,1,0,0,normal
65725,452.6187744,767.729187,-0.143836975,1.349999905,7501,7500,0,1,0,0,normal
67309,591.9380493,691.2242432,-0.130096421,1.374999881,7501,7500,0,1,0,0,normal
68908,556.6977539,699.8925171,-0.110862732,1.324999928,7501,7500,0,1,0,0,normal
70490,699.4698486,633.7942505,-0.128005981,1.424999833,7501,7500,0,1,0,0,normal
72104,620.4780273,717.192688,-0.085418701,1.399999857,7501,7500,0,1,0,0,normal
73694,651.4807739,695.7756348,-0.13098143,1.424999833,7501,7500,0,1,0,0,normal
75430,673.8032837,773.0773315,-0.106338501,1.499999881,7501,7500,0,1,0,0,normal
77051,770.4093018,679.743103,-0.120689385,1.499999881,7501,7500,0,1,0,0,normal
78661,750.428833,684.2221069,-0.127616867,1.499999881,7501,7500,0,1,0,0,normal
80250,857.0914307,616.5181274,-0.121109001,1.549999952,7501,7500,0,1,0,0,normal
81853,803.9834595,627.5888672,-0.139595032,1.499999881,7501,7500,0,1,0,0,normal
83426,870.4197998,651.4083862,-0.103782654,1.574999809,7501,7500,0,1,0,0,normal
85014,924.5900879,582.8956299,-0.122055046,1.549999952,7501,7500,0,1,0,0,normal
86796,996.6280518,582.3764648,-0.114852898,1.649999976,7501,7500,0,1,0,0,normal
88531,968.3175659,616.9165649,-0.1159973,1.649999976,7501,7500,0,1,0,0,normal
90321,979.2070923,618.6671143,-0.088745117,1.674999833,7501,7500,0,1,0,0,normal
92595,1126.663452,553.9692993,-0.131904602,1.774999857,7501,7500,0,1,0,0,normal
94249,1075.173218,601.9584961,-0.122566223,1.749999762,7501,7500,0,1,0,0,normal
95852,1128.99353,582.87146,-0.084762573,1.799999833,7501,7500,0,1,0,0,normal
97427,1247.427002,531.1035767,-0.16204834,1.924999952,7501,7500,0,1,0,0,normal
99067,1151.762695,564.0621338,-0.118431084,1.824999928,7501,7500,0,1,0,0,normal
100681,1204.279053,574.0945435,-0.158424377,1.874999881,7501,7500,0,1,0,0,normal
102268,1318.07666,560.9956665,-0.096160889,1.974999905,7501,7500,0,1,0,0,normal
103857,1293.387817,561.5510254,-0.088905327,1.974999905,7501,7500,0,1,0,0,normal
105441,1390.621704,534.0614014,-0.154495239,2.049999714,7501,7500,0,1,0,0,normal
107033,1456.997681,432.3607178,-0.133277893,2.099999905,7501,7500,0,1,0,0,normal
108618,1364.085815,529.7514648,-0.130279526,2.024999619,7501,7500,0,1,0,0,normal
110226,1441.713501,514.3104248,-0.118141167,2.149999857,7501,7500,0,1,0,0,normal
111835,1552.529053,430.1876221,-0.127746567,2.224999666,7501,7500,0,1,0,0,normal
113449,1590.727173,431.2017212,-0.124511704,2.299999714,7501,7500,0,1,0,0,normal
115045,1590.534058,471.0900269,-0.119033806,2.324999809,7501,7500,0,1,0,0,normal
116640,1591.886108,467.2630005,-0.086944573,2.274999857,7501,7500,0,1,0,0,normal
118258,1671.397217,427.3143005,-0.123687729,2.374999762,7501,7500,0,1,0,0,normal
119891,1742.843506,416.1228943,-0.153121948,2.449999809,7501,7500,0,1,0,0,normal
121500,1752.852051,376.64505,-0.124847412,2.474999905,7501,7500,0,1,0,0,normal
123092,1775.452148,408.6498718,-0.14453125,2.524999857,7501,7500,0,1,0,0,normal
124700,1848.431641,396.6616516,-0.144119263,2.574999809,7501,7500,0,1,0,0,normal
126308,1896.010376,303.2428589,-0.104614258,2.649999857,7501,7500,0,1,0,0,normal
127902,1900.634155,381.4017334,-0.120056145,2.674999714,7501,7500,0,1,0,0,normal
129491,1964.909424,333.2556763,-0.154449448,2.774999619,7501,7500,0,1,0,0,normal
131123,2023.474243,306.6353149,-0.10798645,2.824999809,7501,7500,0,1,0,0,normal
132727,1978.261841,360.2261658,-0.1495056,2.774999619,7501,7500,0,1,0,0,normal
134322,2074.626465,341.8756104,-0.146102905,2.924999952,7501,7500,0,1,0,0,normal
136096,2136.571533,304.6191406,-0.130477905,2.974999666,7501,7500,0,1,0,0,normal
137969,2189.546875,308.9291077,-0.128707871,3.049999714,7501,7500,0,1,0,0,normal
139783,2198.649658,281.089386,-0.14654541,3.049999714,7501,7500,0,1,0,0,normal
142048,2205.084473,291.0010986,-0.103790283,3.074999809,7501,7500,0,1,0,0,normal
143618,2286.418457,273.4594421,-0.156799302,3.174999714,7501,7500,0,1,0,0,normal
145224,2345.031494,249.3864288,-0.123916619,3.274999857,7501,7500,0,1,0,0,normal
146812,2307.678467,290.9165955,-0.155090317,3.224999666,7501,7500,0,1,0,0,normal
148394,2409.234131,249.8814087,-0.13955687,3.349999666,7501,7500,0,1,0,0,normal
149967,2445.80249,203.0512543,-0.114242546,3.349999666,7501,7500,0,1,0,0,normal
151549,2467.099121,234.4886627,-0.173461914,3.374999762,7501,7500,0,1,0,0,normal
153124,2528.82666,224.9753418,-0.103637688,3.499999523,7501,7500,0,1,0,0,normal
154733,2545.921875,200.2141724,-0.156082153,3.549999714,7501,7500,0,1,0,0,normal
156305,2529.35791,221.4138947,-0.120788574,3.499999523,7501,7500,0,1,0,0,normal
157908,2653.103516,190.5318451,-0.132049561,3.674999952,7501,7500,0,1,0,0,normal
159514,2638.266113,198.6085052,-0.142669678,3.624999762,7501,7500,0,1,0,0,normal
161093,2622.945801,202.3872681,-0.143066391,3.624999762,7501,7500,0,1,0,0,normal
162677,2804.241943,127.8864441,-0.186416626,3.849999905,7501,7500,0,1,0,0,normal
164306,2776.885254,77.03610229,-0.151351929,3.874999523,7501,7500,0,1,0,0,normal
165893,2797.433105,126.1238251,-0.167007446,3.849999905,7501,7500,0,1,0,0,normal
167493,2871.933838,102.0990906,-0.131774902,3.949999809,7501,7500,0,1,0,0,normal
169097,2868.553223,119.1457825,-0.149642929,3.949999809,7501,7500,0,1,0,0,normal
170722,2956.298096,78.05020905,-0.162948608,4.074999332,7501,7500,0,1,0,0,normal
