frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
503,0,0,-46.47639084,0,7501,7500,-1,0,0,0,normal
2132,0,0,-49.19499588,0,7501,7500,-1,0,0,0,normal
3752,0,0,-51.24147415,0,7501,7500,-1,0,0,0,normal
5539,0,0,-53.64143753,0,7501,7500,-1,0,0,0,normal
7142,0,0,-55.05152893,0,7501,7500,-1,0,0,0,normal
8712,0,0,-57.98350906,0,7501,7500,-1,0,0,0,normal
10459,0,0,-58.17961121,0,7501,7500,-1,0,0,0,normal
12593,0,0,-60.20853043,0,7501,7500,-1,0,0,0,normal
14509,0,0,-64.31946564,0,7501,7500,-1,0,0,0,normal
16120,0,0,-83.63715363,0,7501,7500,-1,0,0,0,normal
17692,0,0,-85.26573181,0,7501,7500,-1,0,0,0,normal
19323,0,0,-90.42871857,0,7501,7500,-1,0,0,0,normal
20959,0,0,-93.72861481,0,7501,7500,-1,0,0,0,normal
22593,0,0,-93.193367,0,7501,7500,-1,0,0,0,normal
24235,0,0,-94.84881592,0,7501,7500,-1,0,0,0,normal
25824,0,0,-99.64833832,0,7501,7500,-1,0,0,0,normal
27420,0,0,-101.8964386,0,7501,7500,-1,0,0,0,normal
29002,0,0,-104.5156631,0,7502,7500,1,0,0,0,normal
30630,0,0,-107.4870224,0,7502,7500,1,0,0,0,normal
32222,0,0,-114.3444748,0,7502,7500,1,0,0,0,normal
33834,0,0,-117.7911758,0,7502,7500,1,0,0,0,normal
35410,0,0,-120.6262131,0,7502,7500,1,0,0,0,normal
37027,0,0,-125.2840042,0,7502,7500,1,0,0,0,normal
38644,0,0,-132.6687012,0,7502,7500,1,0,0,0,normal
40245,0,0,-136.9246826,0,7502,7500,1,0,0,0,normal
41826,0,0,-140.3551941,0,7502,7500,1,0,0,0,normal
43410,0,0,-145.7022095,0,7502,7500,1,0,0,0,normal
45005,0,0,-152.7150726,0,7502,7500,1,0,0,0,normal
46591,0,0,-157.1922455,0,7502,7500,1,0,0,0,normal
48182,0,0,-158.8166504,0,7502,7500,1,0,0,0,normal
49916,0,0,-164.1790161,0,7502,7500,1,0,0,0,normal
51679,0,0,-170.9944153,0,7502,7500,1,0,0,0,normal
53438,0,0,-175.4115753,0,7502,7500,1,0,0,0,normal
55034,0,0,-177.7001801,0,7502,7500,1,0,0,0,normal
56639,0,0,176.6691742,0,7502,7500,1,0,0,0,normal
58214,0,0,172.0246735,0,7502,7500,1,0,0,0,normal
60271,0,0,167.1964722,0,7502,7500,1,0,0,0,normal
62053,0,0,165.6261902,0,7502,7500,1,0,0,0,normal
63978,0,0,158.0538788,0,7502,7500,1,0,0,0,normal
65560,0,0,152.852951,0,7502,7500,1,0,0,0,normal
67176,0,0,147.6879425,0,7502,7500,1,0,0,0,normal
68801,0,0,144.9091034,0,7502,7500,1,0,0,0,normal
70386,0,0,137.1545868,0,7502,7500,1,0,0,0,normal
71994,0,0,132.7331848,0,7502,7500,1,0,0,0,normal
73558,0,0,129.077179,0,7502,7500,1,0,0,0,normal
75177,0,0,126.7737656,0,7502,7500,1,0,0,0,normal
76792,0,0,118.6902542,0,7502,7500,1,0,0,0,normal
78447,0,0,115.3627472,0,7502,7500,1,0,0,0,normal
80041,0,0,110.0520248,0,7502,7500,1,0,0,0,normal
81622,0,0,108.5162888,0,7502,7500,1,0,0,0,normal
83191,0,0,100.8572617,0,7502,7500,1,0,0,0,normal
84770,0,0,97.1288147,0,7502,7500,1,0,0,0,normal
86421,0,0,92.53585052,0,7502,7500,1,0,0,0,normal
88005,0,0,88.66439819,0,7502,7500,1,0,0,0,normal
89617,0,0,81.33248138,0,7502,7500,1,0,0,0,normal
91215,0,0,76.90666199,0,7502,7500,1,0,0,0,normal
92821,0,0,72.86454773,0,7502,7500,1,0,0,0,normal
94473,0,0,69.51140594,0,7502,7500,1,0,0,0,normal
96060,0,0,58.20558548,0,7502,7500,1,0,0,0,normal
97793,0,0,55.22114182,0,7502,7500,1,0,0,0,normal
99493,0,0,51.60409927,0,7502,7500,1,0,0,0,normal
101106,0,0,44.22979355,0,7502,7500,1,0,0,0,normal
102914,0,0,40.29964828,0,7502,7500,1,0,0,0,normal
104543,0,0,37.91577911,0,7502,7500,1,0,0,0,normal
106123,0,0,33.06666946,0,7502,7500,1,0,0,0,normal
107771,0,0,25.57513237,0,7502,7500,1,0,0,0,normal
110060,0,0,21.63891411,0,7502,7500,1,0,0,0,normal
111723,0,0,18.2588501,0,7502,7500,1,0,0,0,normal
113564,0,0,13.15744019,0,7502,7500,1,0,0,0,normal
115180,0,0,5.764541149,0,7502,7500,1,0,0,0,normal
116792,0,0,-0.113471977,0,7501,7500,0,1,0,0,normal
118404,9.694403648,382.0657349,-0.14245604,0.62499994,7501,7500,0,1,0,0,normal
120014,56.1623497,438.6023254,-0.11029052,0.724999964,7501,7500,0,1,0,0,normal
121623,104.8516769,504.700531,-0.135406494,0.799999893,7501,7500,0,1,0,0,normal
123234,127.8622971,536.512146,-0.143974304,0.874999881,7501,7500,0,1,0,0,normal
124840,104.103157,554.3919067,-0.146514893,0.924999893,7501,7500,0,1,0,0,normal
126436,204.5241394,543.4057007,-0.123306267,0.899999917,7501,7500,0,1,0,0,normal
128010,254.5293732,516.3989868,-0.154037461,0.874999881,7501,7500,0,1,0,0,normal
129598,278.1557312,524.9464722,-0.124359131,0.874999881,7501,7500,0,1,0,0,normal
131204,305.3193665,509.3485718,-0.174491882,0.874999881,7501,7500,0,1,0,0,normal
132801,322.1849976,519.1998901,-0.119438164,0.899999917,7501,7500,0,1,0,0,normal
134432,364.8982849,528.6769409,-0.119262688,0.974999905,7501,7500,0,1,0,0,normal
136029,440.9685974,524.5480957,-0.169815063,0.974999905,7501,7500,0,1,0,0,normal
137626,455.7335205,520.7451782,-0.148803711,0.974999905,7501,7500,0,1,0,0,normal
139230,447.5964966,543.0435791,-0.145828247,1.024999857,7501,7500,0,1,0,0,normal
140797,526.0209351,553.9572754,-0.146118164,1.099999905,7501,7500,0,1,0,0,normal
