frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
46,0,0,-85.54967499,0,7501,7500,-1,0,0,0,normal
1576,0,0,-86.80909729,0,7501,7500,-1,0,0,0,normal
3063,0,0,-86.51236725,0,7501,7500,-1,0,0,0,normal
4585,0,0,-93.48191071,0,7501,7500,-1,0,0,0,normal
6159,0,0,-93.97350311,0,7501,7500,-1,0,0,0,normal
7696,0,0,-96.30617523,0,7501,7500,-1,0,0,0,normal
9230,0,0,-100.4947586,0,7501,7500,-1,0,0,0,normal
10733,0,0,-102.3002396,0,7501,7500,-1,0,0,0,normal
12246,0,0,-103.0949249,0,7501,7500,-1,0,0,0,normal
13807,0,0,-107.3616867,0,7501,7500,-1,0,0,0,normal
15316,0,0,-110.2078171,0,7501,7500,-1,0,0,0,normal
16850,0,0,-110.3329391,0,7501,7500,1,0,0,0,normal
18376,0,0,-114.5187302,0,7502,7500,1,0,0,0,normal
19905,0,0,-121.3160172,0,7502,7500,1,0,0,0,normal
21593,0,0,-123.3644028,0,7502,7500,1,0,0,0,normal
23449,0,0,-127.7704163,0,7502,7500,1,0,0,0,normal
25457,0,0,-134.7563934,0,7502,7500,1,0,0,0,normal
27285,0,0,-139.4333649,0,7502,7500,1,0,0,0,normal
28783,0,0,-141.1055908,0,7502,7500,1,0,0,0,normal
30315,0,0,-148.3099823,0,7502,7500,1,0,0,0,normal
31869,0,0,-153.2954102,0,7502,7500,1,0,0,0,normal
33383,0,0,-155.1372833,0,7502,7500,1,0,0,0,normal
34891,0,0,-160.0133667,0,7502,7500,1,0,0,0,normal
36473,0,0,-168.0949402,0,7502,7500,1,0,0,0,normal
37983,0,0,-171.0257263,0,7502,7500,1,0,0,0,normal
39470,0,0,-174.9799652,0,7502,7500,1,0,0,0,normal
41007,0,0,178.4533997,0,7502,7500,1,0,0,0,normal
42541,0,0,173.2355957,0,7502,7500,1,0,0,0,normal
44038,0,0,171.4283295,0,7502,7500,1,0,0,0,normal
45563,0,0,165.4616394,0,7502,7500,1,0,0,0,normal
47065,0,0,159.779007,0,7502,7500,1,0,0,0,normal
48742,0,0,155.877655,0,7502,7500,1,0,0,0,normal
50286,0,0,152.7418671,0,7502,7500,1,0,0,0,normal
51823,0,0,145.3866425,0,7502,7500,1,0,0,0,normal
53369,0,0,141.6304626,0,7502,7500,1,0,0,0,normal
54897,0,0,138.6184082,0,7502,7500,1,0,0,0,normal
56409,0,0,131.4258423,0,7502,7500,1,0,0,0,normal
57943,0,0,125.9153366,0,7502,7500,1,0,0,0,normal
59443,0,0,124.5013809,0,7502,7500,1,0,0,0,normal
60987,0,0,119.1033325,0,7502,7500,1,0,0,0,normal
62517,0,0,112.8549805,0,7502,7500,1,0,0,0,normal
64051,0,0,108.6209641,0,7502,7500,1,0,0,0,normal
65644,0,0,106.1852798,0,7502,7500,1,0,0,0,normal
67139,0,0,98.09155273,0,7502,7500,1,0,0,0,normal
68813,0,0,91.69348145,0,7502,7500,1,0,0,0,normal
70760,0,0,85.09295654,0,7502,7500,1,0,0,0,normal
72702,0,0,79.95513916,0,7502,7500,1,0,0,0,normal
