frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
1221,0,0,-161.0287018,0,7501,7500,-1,0,0,0,normal
2821,0,0,-165.1665802,0,7501,7500,-1,0,0,0,normal
4423,0,0,-167.1657715,0,7501,7500,-1,0,0,0,normal
6055,0,0,-168.5969086,0,7501,7500,-1,0,0,0,normal
7677,0,0,-172.2404938,0,7501,7500,-1,0,0,0,normal
9266,0,0,-175.313797,0,7501,7500,-1,0,0,0,normal
10868,0,0,-175.2257385,0,7501,7500,-1,0,0,0,normal
12515,0,0,-178.8027191,0,7501,7500,-1,0,0,0,normal
14124,0,0,178.1568146,0,7501,7500,-1,0,0,0,normal
15746,0,0,178.2354126,0,7501,7500,-1,0,0,0,normal
17347,0,0,174.9974823,0,7501,7500,-1,0,0,0,normal
18952,0,0,173.2407227,0,7501,7500,-1,0,0,0,normal
20563,0,0,171.217392,0,7501,7500,-1,0,0,0,normal
22200,0,0,172.0689087,0,7501,7500,-1,0,0,0,normal
23821,0,0,163.0422974,0,7501,7500,-1,0,0,0,normal
25462,0,0,-107.2715912,0,7501,7500,-1,0,0,0,normal
27125,0,0,-53.28918839,0,7501,7500,-1,0,0,0,normal
28788,0,0,-56.65027618,0,7501,7500,-1,0,0,0,normal
30429,0,0,-59.69625854,0,7501,7500,-1,0,0,0,normal
32167,0,0,-61.56522369,0,7501,7500,-1,0,0,0,normal
33923,0,0,-63.85527039,0,7501,7500,-1,0,0,0,normal
35550,0,0,-65.75491333,0,7501,7500,-1,0,0,0,normal
37174,0,0,-67.94358826,0,7501,7500,-1,0,0,0,normal
38977,0,0,-69.85321808,0,7501,7500,-1,0,0,0,normal
41069,0,0,-71.5748291,0,7501,7500,-1,0,0,0,normal
43137,0,0,-73.46466827,0,7501,7500,-1,0,0,0,normal
44711,0,0,-75.49430084,0,7501,7500,-1,0,0,0,normal
46345,0,0,-77.50519562,0,7501,7500,-1,0,0,0,normal
47943,0,0,-80.03651428,0,7501,7500,-1,0,0,0,normal
49562,0,0,-82.83588409,0,7501,7500,-1,0,0,0,normal
51139,0,0,-86.01260376,0,7501,7500,-1,0,0,0,normal
52728,0,0,-89.08383179,0,7501,7500,-1,0,0,0,normal
54374,0,0,-91.7204895,0,7502,7500,1,0,0,0,normal
56012,0,0,-95.93981934,0,7502,7500,1,0,0,0,normal
57613,0,0,-101.1142273,0,7502,7500,1,0,0,0,normal
59213,0,0,-105.8656311,0,7502,7500,1,0,0,0,normal
60810,0,0,-110.8515854,0,7502,7500,1,0,0,0,normal
62483,0,0,-114.9061432,0,7502,7500,1,0,0,0,normal
64114,0,0,-119.2900162,0,7502,7500,1,0,0,0,normal
65692,0,0,-122.445961,0,7502,7500,1,0,0,0,normal
67274,0,0,-127.4691467,0,7502,7500,1,0,0,0,normal
68858,0,0,-132.0076752,0,7502,7500,1,0,0,0,normal
70490,0,0,-136.9464417,0,7502,7500,1,0,0,0,normal
72116,0,0,-141.9102936,0,7502,7500,1,0,0,0,normal
73697,0,0,-147.7565308,0,7502,7500,1,0,0,0,normal
75272,0,0,-152.2989502,0,7502,7500,1,0,0,0,normal
76865,0,0,-157.7458649,0,7502,7500,1,0,0,0,normal
78531,0,0,-162.2314301,0,7502,7500,1,0,0,0,normal
80153,0,0,-167.0125427,0,7502,7500,1,0,0,0,normal
81742,0,0,-171.1918488,0,7502,7500,1,0,0,0,normal
83506,0,0,-176.0979004,0,7502,7500,1,0,0,0,normal
