frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
1971,0,0,-107.3950958,0,7501,7500,-1,0,0,0,normal
3575,0,0,-110.6057129,0,7501,7500,-1,0,0,0,normal
5117,0,0,-112.3691406,0,7501,7500,-1,0,0,0,normal
6743,0,0,-115.9863281,0,7501,7500,-1,0,0,0,normal
8352,0,0,-117.0782623,0,7501,7500,-1,0,0,0,normal
9917,0,0,-119.5939484,0,7501,7500,-1,0,0,0,normal
11488,0,0,-122.325264,0,7501,7500,-1,0,0,0,normal
13166,0,0,-122.8599396,0,7502,7500,1,0,0,0,normal
14817,0,0,-128.6955566,0,7502,7500,1,0,0,0,normal
16389,0,0,-130.9722748,0,7502,7500,1,0,0,0,normal
17999,0,0,-138.2631073,0,7502,7500,1,0,0,0,normal
19611,0,0,-141.6217804,0,7502,7500,1,0,0,0,normal
21206,0,0,-147.4121857,0,7502,7500,1,0,0,0,normal
22832,0,0,-151.8538208,0,7502,7500,1,0,0,0,normal
24407,0,0,-154.8733063,0,7502,7500,1,0,0,0,normal
25986,0,0,-161.9327393,0,7502,7500,1,0,0,0,normal
27568,0,0,-163.2605743,0,7502,7500,1,0,0,0,normal
29235,0,0,-173.1307831,0,7502,7500,1,0,0,0,normal
30858,0,0,179.2048798,0,7502,7500,1,0,0,0,normal
32470,0,0,175.5664825,0,7502,7500,1,0,0,0,normal
34029,0,0,172.13797,0,7502,7500,1,0,0,0,normal
35603,0,0,165.5861359,0,7502,7500,1,0,0,0,normal
37239,0,0,163.317688,0,7502,7500,1,0,0,0,normal
38853,0,0,156.3070526,0,7502,7500,1,0,0,0,normal
40430,0,0,153.1618805,0,7502,7500,1,0,0,0,normal
42034,0,0,146.6172028,0,7502,7500,1,0,0,0,normal
43767,0,0,142.2073822,0,7502,7500,1,0,0,0,normal
45398,0,0,138.3740387,0,7502,7500,1,0,0,0,normal
46987,0,0,132.5367126,0,7502,7500,1,0,0,0,normal
49196,0,0,131.1692505,0,7502,7500,1,0,0,0,normal
51303,0,0,122.6968918,0,7502,7500,1,0,0,0,normal
52892,0,0,120.4357376,0,7502,7500,1,0,0,0,normal
54504,0,0,114.0239639,0,7502,7500,1,0,0,0,normal
56141,0,0,109.7201843,0,7502,7500,1,0,0,0,normal
57716,0,0,105.7909088,0,7502,7500,1,0,0,0,normal
59278,0,0,101.0509949,0,7502,7500,1,0,0,0,normal
60853,0,0,97.99328613,0,7502,7500,1,0,0,0,normal
62455,0,0,91.32907104,0,7502,7500,1,0,0,0,normal
64018,0,0,88.63320923,0,7502,7500,1,0,0,0,normal
65591,0,0,82.74932098,0,7502,7500,1,0,0,0,normal
67176,0,0,78.18972015,0,7502,7500,1,0,0,0,normal
68784,0,0,75.22662354,0,7502,7500,1,0,0,0,normal
70416,0,0,68.17858124,0,7502,7500,1,0,0,0,normal
72006,0,0,65.29428101,0,7502,7500,1,0,0,0,normal
73579,0,0,57.26803207,0,7502,7500,1,0,0,0,normal
75190,0,0,55.10709,0,7502,7500,1,0,0,0,normal
76822,0,0,47.86475754,0,7502,7500,1,0,0,0,normal
78475,0,0,44.06842804,0,7502,7500,1,0,0,0,normal
80096,0,0,39.70267487,0,7502,7500,1,0,0,0,normal
81707,0,0,34.41746902,0,7502,7500,1,0,0,0,normal
83314,0,0,31.70230484,0,7502,7500,1,0,0,0,normal
84932,0,0,25.69178772,0,7502,7500,1,0,0,0,normal
86561,0,0,22.42227745,0,7502,7500,1,0,0,0,normal
