frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
28,0,0,-52.43269348,0,7500,7500,-1,0,0,0,normal
1691,0,0,-50.34028244,0,7500,7501,-1,0,0,0,normal
3373,0,0,-49.60567856,0,7500,7501,-1,0,0,0,normal
5015,0,0,-47.09365845,0,7500,7501,-1,0,0,0,normal
6598,0,0,-42.07239914,0,7500,7501,-1,0,0,0,normal
8275,0,0,-41.35271072,0,7500,7501,-1,0,0,0,normal
10191,0,0,-38.71690369,0,7500,7501,-1,0,0,0,normal
12179,0,0,-34.06471634,0,7500,7501,-1,0,0,0,normal
14152,0,0,-33.71272278,0,7500,7501,-1,0,0,0,normal
15805,0,0,-32.28110504,0,7500,7501,-1,0,0,0,normal
17721,0,0,-28.90084076,0,7502,7501,1,0,0,0,normal
19389,0,0,-27.80418015,0,7502,7501,1,0,0,0,normal
21014,0,0,-30.57019615,0,7502,7501,1,0,0,0,normal
22647,0,0,-32.147892,0,7502,7501,1,0,0,0,normal
24268,0,0,-35.00973892,0,7502,7501,1,0,0,0,normal
25914,0,0,-38.26607895,0,7502,7501,1,0,0,0,normal
27570,0,0,-39.23198318,0,7502,7501,1,0,0,0,normal
29231,0,0,-43.2677002,0,7502,7501,1,0,0,0,normal
30850,0,0,-44.11656189,0,7502,7501,1,0,0,0,normal
32465,0,0,-46.34101868,0,7502,7501,1,0,0,0,normal
34135,0,0,-52.79428101,0,7502,7501,1,0,0,0,normal
35788,0,0,-53.62515259,0,7502,7501,1,0,0,0,normal
37431,0,0,-56.27225876,0,7502,7501,1,0,0,0,normal
39097,0,0,-60.63719559,0,7502,7501,1,0,0,0,normal
40719,0,0,-61.16267776,0,7502,7501,1,0,0,0,normal
42334,0,0,-65.27140808,0,7502,7501,1,0,0,0,normal
44002,0,0,-68.94086456,0,7502,7501,1,0,0,0,normal
45630,0,0,-69.8915329,0,7502,7501,1,0,0,0,normal
47259,0,0,-72.45830536,0,7502,7501,1,0,0,0,normal
48887,0,0,-75.86981201,0,7502,7501,1,0,0,0,normal
50519,0,0,-77.20681763,0,7502,7501,1,0,0,0,normal
52178,0,0,-80.40652466,0,7502,7501,1,0,0,0,normal
53791,0,0,-82.43743896,0,7502,7501,1,0,0,0,normal
55405,0,0,-84.63696289,0,7502,7501,1,0,0,0,normal
56989,0,0,-88.3026123,0,7502,7501,1,0,0,0,normal
58777,0,0,-90.42470551,0,7502,7501,1,0,0,0,normal
60947,0,0,-91.34835815,0,7502,7501,1,0,0,0,normal
62683,0,0,-94.66662598,0,7502,7501,1,0,0,0,normal
64570,0,0,-97.92913055,0,7502,7501,1,0,0,0,normal
66177,0,0,-98.1644516,0,7502,7501,1,0,0,0,normal
68207,0,0,-103.3279724,0,7502,7501,1,0,0,0,normal
69831,0,0,-105.220993,0,7502,7501,1,0,0,0,normal
