frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
1215,0,0,-121.9788513,0,7500,7500,-1,0,0,0,normal
2825,0,0,-124.305191,0,7500,7500,-1,0,0,0,normal
4439,0,0,-123.5479279,0,7500,7500,-1,0,0,0,normal
6121,0,0,-121.7422714,0,7500,7500,-1,0,0,0,normal
7758,0,0,-122.3233414,0,7500,7500,-1,0,0,0,normal
9377,0,0,-122.0868759,0,7500,7500,-1,0,0,0,normal
11048,0,0,-120.9558182,0,7500,7500,-1,0,0,0,normal
12666,0,0,-120.5445175,0,7500,7500,-1,0,0,0,normal
14310,0,0,-120.4170303,0,7500,7500,-1,0,0,0,normal
15897,0,0,-121.4724655,0,7500,7500,-1,0,0,0,normal
17524,0,0,-122.2828522,0,7500,7500,-1,0,0,0,normal
19110,0,0,-121.6959076,0,7500,7500,-1,0,0,0,normal
20716,0,0,-99.80020142,0,7500,7500,-1,0,0,0,normal
22307,0,0,-92.05389404,0,7500,7500,-1,0,0,0,normal
23907,0,0,-91.77868652,0,7500,7500,-1,0,0,0,normal
25503,0,0,-92.39733887,0,7500,7500,-1,0,0,0,normal
27109,0,0,-91.73400116,0,7500,7500,-1,0,0,0,normal
28723,0,0,-91.38002777,0,7500,7500,-1,0,0,0,normal
30343,0,0,-91.25176239,0,7500,7500,-1,0,0,0,normal
31929,0,0,-91.78747559,0,7500,7500,-1,0,0,0,normal
33542,0,0,-90.88640594,0,7500,7500,-1,0,0,0,normal
35152,0,0,-90.23513031,0,7500,7500,-1,0,0,0,normal
37052,0,0,-90.64419556,0,7500,7500,-1,0,0,0,normal
39724,0,0,-90.45477295,0,7500,7500,-1,0,0,0,normal
41318,0,0,-90.5982666,0,7500,7500,-1,0,0,0,normal
43075,0,0,-91.36101532,0,7502,7500,1,0,0,0,normal
44675,0,0,-95.96191406,0,7502,7500,1,0,0,0,normal
46277,0,0,-100.544342,0,7502,7500,1,0,0,0,normal
47914,0,0,-105.8448334,0,7502,7500,1,0,0,0,normal
49451,0,0,-110.2037201,0,7502,7500,1,0,0,0,normal
51097,0,0,-112.3164902,0,7502,7500,1,0,0,0,normal
52695,0,0,-116.4281845,0,7502,7500,1,0,0,0,normal
54291,0,0,-121.4067612,0,7502,7500,1,0,0,0,normal
55919,0,0,-126.251915,0,7502,7500,1,0,0,0,normal
57527,0,0,-130.584198,0,7502,7500,1,0,0,0,normal
59147,0,0,-134.420929,0,7502,7500,1,0,0,0,normal
60744,0,0,-139.3244324,0,7502,7500,1,0,0,0,normal
62330,0,0,-144.2906189,0,7502,7500,1,0,0,0,normal
63941,0,0,-149.7070313,0,7502,7500,1,0,0,0,normal
65565,0,0,-153.8598785,0,7502,7500,1,0,0,0,normal
67205,0,0,-158.8149719,0,7502,7500,1,0,0,0,normal
68776,0,0,-162.6558533,0,7502,7500,1,0,0,0,normal
70413,0,0,-168.1671448,0,7502,7500,1,0,0,0,normal
72018,0,0,-172.6386414,0,7502,7500,1,0,0,0,normal
73612,0,0,-177.2906342,0,7502,7500,1,0,0,0,normal
75278,0,0,177.8545227,0,7502,7500,1,0,0,0,normal
76857,0,0,172.642807,0,7502,7500,1,0,0,0,normal
78471,0,0,169.3221436,0,7502,7500,1,0,0,0,normal
80079,0,0,163.8235168,0,7502,7500,1,0,0,0,normal
81715,0,0,159.1567535,0,7502,7500,1,0,0,0,normal
83326,0,0,150.6646271,0,7502,7500,1,0,0,0,normal
85092,0,0,144.3595581,0,7502,7500,1,0,0,0,normal
87079,0,0,140.705246,0,7502,7500,1,0,0,0,normal
89456,0,0,135.7009583,0,7502,7500,1,0,0,0,normal
91076,0,0,131.7836609,0,7502,7500,1,0,0,0,normal
92723,0,0,125.6827927,0,7502,7500,1,0,0,0,normal
94296,0,0,121.276207,0,7502,7500,1,0,0,0,normal
95946,0,0,117.1579361,0,7502,7500,1,0,0,0,normal
97568,0,0,112.0800552,0,7502,7500,1,0,0,0,normal
99178,0,0,106.9234848,0,7502,7500,1,0,0,0,normal
100813,0,0,103.3490219,0,7502,7500,1,0,0,0,normal
102434,0,0,98.74390411,0,7502,7500,1,0,0,0,normal
104056,0,0,93.01313782,0,7502,7500,1,0,0,0,normal
105714,0,0,89.00759888,0,7502,7500,1,0,0,0,normal
107292,0,0,85.28646851,0,7502,7500,1,0,0,0,normal
108951,0,0,79.05722046,0,7502,7500,1,0,0,0,normal
110533,0,0,74.97380829,0,7502,7500,1,0,0,0,normal
112159,0,0,69.30380249,0,7502,7500,1,0,0,0,normal
113749,0,0,66.09835815,0,7502,7500,1,0,0,0,normal
115369,0,0,59.91186523,0,7502,7500,1,0,0,0,normal
116974,0,0,56.78487778,0,7502,7500,1,0,0,0,normal
118554,0,0,50.77966309,0,7502,7500,1,0,0,0,normal
120154,0,0,46.28921509,0,7502,7500,1,0,0,0,normal
121789,0,0,41.43532944,0,7502,7500,1,0,0,0,normal
123382,0,0,37.46173096,0,7502,7500,1,0,0,0,normal
125014,0,0,32.43017197,0,7502,7500,1,0,0,0,normal
126605,0,0,27.95287895,0,7502,7500,1,0,0,0,normal
128219,0,0,23.13833618,0,7502,7500,1,0,0,0,normal
129816,0,0,18.48535156,0,7502,7500,1,0,0,0,normal
131469,0,0,13.47520447,0,7502,7500,1,0,0,0,normal
133036,0,0,9.712965965,0,7502,7500,1,0,0,0,normal
134799,0,0,3.85662818,0,7502,7500,1,0,0,0,normal
136925,0,0,-0.128631577,0,7501,7500,0,1,0,0,normal
139121,0,0,-0.151504502,0,7501,7500,0,1,0,0,normal
140766,0,0,-0.111099243,0,7501,7500,0,1,0,0,normal
142365,0,0,-0.175277695,0,7501,7500,0,1,0,0,normal
143958,0,0,-0.136733994,0,7501,7500,0,1,0,0,normal
145558,0,0,-0.170196518,0,7501,7500,0,1,0,0,normal
147159,0,0,-0.185455322,0,7501,7500,0,1,0,0,normal
148768,0,0,-0.169570908,0,7501,7500,0,1,0,0,normal
150430,353.3085022,28.23811913,-0.166915894,0.49999997,7501,7500,0,1,0,0,normal
152176,368.9185486,44.69325256,-0.146285996,0.549999952,7501,7500,0,1,0,0,normal
153765,400.1265259,35.34895706,-0.166931152,0.574999928,7501,7500,0,1,0,0,normal
155372,423.8373718,26.13746452,-0.140319809,0.574999928,7501,7500,0,1,0,0,normal
157000,520.1898804,-2.861237288,-0.19392395,0.699999928,7501,7500,0,1,0,0,normal
158599,531.9849243,-10.93789482,-0.128829956,0.724999964,7501,7500,0,1,0,0,normal
160203,559.7521973,-59.02358246,-0.164581299,0.774999976,7501,7500,0,1,0,0,normal
161813,613.4275513,-92.97210693,-0.170288086,0.824999988,7501,7500,0,1,0,0,normal
163419,637.5006104,-93.47915649,-0.153579697,0.874999881,7501,7500,0,1,0,0,normal
165048,766.4494629,-231.2290192,-0.133331299,1.074999928,7501,7500,0,1,0,0,normal
166672,787.1782837,-284.4335632,-0.212043762,1.124999881,7501,7500,0,1,0,0,normal
168292,809.5610962,-342.4430237,-0.153808594,1.149999857,7501,7500,0,1,0,0,normal
169905,853.7232056,-405.06427,-0.161865219,1.249999881,7501,7500,0,1,0,0,normal
171505,914.9681396,-497.879425,-0.207183838,1.349999905,7501,7500,0,1,0,0,normal
173128,966.1685791,-581.7849121,-0.191337571,1.499999881,7501,7500,0,1,0,0,normal
174730,964.5387573,-582.9801636,-0.193153381,1.474999905,7501,7500,0,1,0,0,normal
176321,1030.769775,-615.2505493,-0.17338562,1.599999785,7501,7500,0,1,0,0,normal
177917,1021.884277,-617.0735474,-0.221733093,1.574999809,7500,7501,0,1,0,0,normal
179537,972.3257446,-616.8441162,-0.176643357,1.524999857,7500,7501,0,1,0,0,normal
181148,937.7131348,-602.9725342,-0.192428574,1.474999905,7501,7500,0,1,0,0,normal
182708,1045.112305,-673.9119873,-0.186088562,1.649999976,7501,7500,0,1,0,0,normal
184638,1051.812622,-639.8306274,-0.22183989,1.624999881,7500,7501,0,1,0,0,normal
187181,1001.855591,-627.3956909,-0.178115845,1.524999857,7500,7501,0,1,0,0,normal
188728,1047.671631,-655.6096802,-0.155075058,1.624999881,7500,7501,0,1,0,0,normal
190297,972.8569336,-628.2648926,-0.213409424,1.524999857,7500,7501,0,1,0,0,normal
191816,1054.552979,-634.5548096,-0.173934937,1.624999881,7501,7500,0,1,0,0,normal
193335,995.1914673,-639.7702637,-0.232460022,1.549999952,7500,7501,0,1,0,0,normal
194858,1000.672424,-628.421875,-0.201950073,1.549999952,7501,7500,0,1,0,0,normal
196372,1057.873169,-630.522522,-0.180839524,1.599999785,7501,7500,0,1,0,0,normal
197913,1067.519165,-634.8807983,-0.200530991,1.624999881,7500,7501,0,1,0,0,normal
199424,954.675354,-632.2489014,-0.148834214,1.499999881,7500,7501,0,1,0,0,normal
200934,991.0263062,-641.8105469,-0.170372009,1.574999809,7501,7500,0,1,0,0,normal
202438,1064.718262,-652.0241089,-0.23166655,1.674999833,7501,7500,0,1,0,0,normal
203950,1005.839539,-621.612854,-0.168930054,1.524999857,7500,7501,0,1,0,0,normal
205475,1010.4151,-625.4640503,-0.223991394,1.549999952,7501,7500,0,1,0,0,normal
207004,1078.432983,-643.6939087,-0.183265686,1.649999976,7500,7501,0,1,0,0,normal
208521,974.2935181,-614.0915527,-0.155677795,1.524999857,7500,7501,0,1,0,0,normal
210008,926.1233521,-577.0403442,-0.177436829,1.424999833,7501,7500,0,1,0,0,normal
211528,1045.860718,-611.8218994,-0.147735581,1.574999809,7501,7500,0,1,0,0,normal
213054,1044.122192,-625.5726929,-0.177330002,1.599999785,7500,7501,0,1,0,0,normal
214558,994.6602783,-615.069458,-0.149261475,1.574999809,7501,7500,0,1,0,0,normal
216079,1064.476807,-641.7501831,-0.186565384,1.649999976,7500,7501,0,1,0,0,normal
217590,965.420105,-606.0752563,-0.204483032,1.524999857,7501,7500,0,1,0,0,normal
219138,1042.890869,-617.3511963,-0.166419968,1.599999785,7500,7501,0,1,0,0,normal
220692,1004.837585,-621.1661987,-0.227058396,1.549999952,7501,7500,0,1,0,0,normal
222191,1045.933105,-648.7282104,-0.200725541,1.624999881,7500,7501,0,1,0,0,normal
223710,991.6420288,-608.3087158,-0.171012864,1.524999857,7501,7500,0,1,0,0,normal
225187,1051.160645,-628.5546875,-0.169853196,1.649999976,7500,7501,0,1,0,0,normal
226701,956.003418,-610.3127441,-0.208454132,1.499999881,7501,7500,0,1,0,0,normal
228220,0,0,-16.25283051,0,7501,7500,0,1,0,0,normal
229901,0,0,-57.56241226,0,7501,7500,0,1,0,0,normal
231739,0,0,-62.10512161,0,7501,7500,0,1,0,0,normal
234061,0,0,-63.89138794,0,7501,7500,0,1,0,0,normal
235577,0,0,-66.83982849,0,7501,7500,0,1,0,0,normal
237146,0,0,-69.33042908,0,7501,7500,0,1,0,0,normal
238677,0,0,-71.70857239,0,7501,7500,0,1,0,0,normal
240209,0,0,-72.64639282,0,7501,7500,0,1,0,0,normal
241700,0,0,-76.68737793,0,7501,7500,0,1,0,0,normal
243236,0,0,-78.65117645,0,7501,7500,0,1,0,0,normal
244760,0,0,-80.75487518,0,7501,7500,0,1,0,0,normal
246293,0,0,-85.29320526,0,7501,7500,0,1,0,0,normal
247859,0,0,-87.0640564,0,7501,7500,0,1,0,0,normal
249383,0,0,-89.30646515,0,7501,7500,0,1,0,0,normal
250941,0,0,-92.06377411,0,7501,7500,0,1,0,0,normal
252517,0,0,-94.36316681,0,7501,7500,0,1,0,0,normal
254081,0,0,-96.44402313,0,7501,7500,0,1,0,0,normal
255606,0,0,-98.77107239,0,0,7500,-1,0,0,0,normal
257255,0,0,178.313446,0,0,7500,-1,0,0,0,normal
258792,0,0,42.11858749,0,0,7500,-1,0,0,0,normal
260292,0,0,-100.868782,0,0,7500,-1,0,0,0,normal
261830,0,0,128.5438538,0,0,7500,-1,0,0,0,normal
263366,0,0,-174.4150085,0,0,7500,-1,0,0,0,normal
264869,0,0,-175.8539886,0,0,7500,-1,0,0,0,normal
266422,0,0,-174.7958832,0,0,7500,-1,0,0,0,normal
267976,0,0,-175.5015106,0,0,7500,-1,0,0,0,normal
269508,0,0,-174.7360077,0,0,7500,-1,0,0,0,normal
271016,0,0,-174.1304474,0,0,7500,-1,0,0,0,normal
272538,0,0,-175.2162781,0,0,7500,-1,0,0,0,normal
274076,0,0,-174.3881531,0,0,7500,-1,0,0,0,normal
275576,0,0,-173.9794464,0,0,7500,-1,0,0,0,normal
277298,0,0,-174.705368,0,0,7500,-1,0,0,0,normal
279269,0,0,-175.4747772,0,0,7500,-1,0,0,0,normal
281442,0,0,-175.2115326,0,0,7500,-1,0,0,0,normal
282979,0,0,-173.8688965,0,0,7500,-1,0,0,0,normal
284491,0,0,-176.3480377,0,0,7500,-1,0,0,0,normal
286025,0,0,-174.9516296,0,0,7500,-1,0,0,0,normal
287515,0,0,-175.420639,0,0,7500,-1,0,0,0,normal
289015,0,0,-174.1053925,0,0,7500,-1,0,0,0,normal
290569,0,0,-175.8599701,0,0,7500,-1,0,0,0,normal
292076,0,0,-174.523468,0,0,7500,-1,0,0,0,normal
293599,0,0,-175.2680359,0,0,7500,-1,0,0,0,normal
295122,0,0,-175.0691071,0,0,7500,-1,0,0,0,normal
296658,0,0,-175.0851288,0,0,7500,-1,0,0,0,normal
298208,0,0,-176.7169189,0,0,7500,-1,0,0,0,normal
299747,0,0,-177.342514,0,0,7500,-1,0,0,0,normal
301279,0,0,-175.4118652,0,0,7500,-1,0,0,0,normal
302793,0,0,-175.5641022,0,0,7500,-1,0,0,0,normal
304317,0,0,-174.5610504,0,0,7500,-1,0,0,0,normal
305910,0,0,-176.0713959,0,0,7500,-1,0,0,0,normal
307473,0,0,-176.2479401,0,0,7500,-1,0,0,0,normal
309016,0,0,-174.1151428,0,0,7500,-1,0,0,0,normal
310564,0,0,-175.3986206,0,0,7500,-1,0,0,0,normal
312111,0,0,-176.1416168,0,0,7500,-1,0,0,0,normal
313645,0,0,-175.8005676,0,0,7500,-1,0,0,0,normal
315187,0,0,-176.1986237,0,0,7500,-1,0,0,0,normal
316692,0,0,-175.2378235,0,0,7500,-1,0,0,0,normal
318193,0,0,-175.9734802,0,0,7500,-1,0,0,0,normal
319725,0,0,-172.2609863,0,0,7500,-1,0,0,0,normal
321243,0,0,-177.4202881,0,0,7500,-1,0,0,0,normal
322745,0,0,-175.3551636,0,0,7500,-1,0,0,0,normal
324760,0,0,-175.7858887,0,0,7500,-1,0,0,0,normal
327050,0,0,-177.015152,0,0,7500,-1,0,0,0,normal
328583,0,0,-176.1404114,0,0,7500,-1,0,0,0,normal
330100,0,0,-174.3348541,0,0,7500,-1,0,0,0,normal
331628,0,0,-174.348999,0,0,7500,-1,0,0,0,normal
333154,0,0,-175.7047424,0,0,7500,-1,0,0,0,normal
334719,0,0,-175.2183685,0,7500,7500,-1,0,0,0,normal
336298,0,0,-175.9590607,0,7500,7500,-1,0,0,0,normal
337804,0,0,-176.3349304,0,7500,7500,-1,0,0,0,normal
339331,0,0,-176.7780304,0,7500,7500,-1,0,0,0,normal
340866,0,0,-176.5622253,0,7500,7500,-1,0,0,0,normal
342421,0,0,-172.824707,0,7500,7500,-1,0,0,0,normal
343950,0,0,176.1391907,0,7500,7500,-1,0,0,0,normal
345455,0,0,170.0870209,0,7500,7500,-1,0,0,0,normal
346987,0,0,-121.0438995,0,7500,7500,-1,0,0,0,normal
348504,0,0,-169.0253906,0,7500,7500,-1,0,0,0,normal
350031,0,0,-134.6432495,0,7500,7500,-1,0,0,0,normal
351578,0,0,-7.255036831,0,7500,7500,-1,0,0,0,normal
353084,0,0,-81.18525696,0,7500,7500,-1,0,0,0,normal
354590,0,0,-67.14962769,0,7500,7500,-1,0,0,0,normal
356097,0,0,78.17029572,0,7500,7500,-1,0,0,0,normal
357619,0,0,-41.23823166,0,7500,7500,-1,0,0,0,normal
359270,0,0,-26.41374588,0,7500,7500,-1,0,0,0,normal
360839,0,0,115.1012802,0,7500,7500,-1,0,0,0,normal
362356,0,0,2.61571455,0,7500,7500,-1,0,0,0,normal
363875,0,0,17.2150135,0,7500,7500,-1,0,0,0,normal
365388,0,0,145.6829681,0,7500,7500,-1,0,0,0,normal
366928,0,0,38.17140961,0,7500,7500,-1,0,0,0,normal
368453,0,0,46.66656113,0,7500,7500,-1,0,0,0,normal
370132,0,0,172.0124207,0,7500,7500,-1,0,0,0,normal
372117,0,0,60.34558487,0,7500,7500,-1,0,0,0,normal
374279,0,0,65.65476227,0,7500,7500,-1,0,0,0,normal
375837,0,0,-171.1052094,0,7500,7500,-1,0,0,0,normal
377360,0,0,77.83924103,0,7500,7500,-1,0,0,0,normal
378872,0,0,-163.463501,0,7500,7500,-1,0,0,0,normal
380379,0,0,79.26165771,0,7500,7500,-1,0,0,0,normal
381892,0,0,85.55915833,0,7500,7500,-1,0,0,0,normal
383415,0,0,86.16799164,0,7500,7500,-1,0,0,0,normal
