,frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
0,457,0.0,0.0,127.9913101,0.0,7501,7500,-1,0,0,0,0
1,2075,0.0,0.0,125.6192932,0.0,7501,7500,-1,0,0,0,0
2,3703,0.0,0.0,122.5754318,0.0,7501,7500,-1,0,0,0,0
3,5292,0.0,0.0,120.4047546,0.0,7501,7500,-1,0,0,0,0
4,6894,0.0,0.0,117.0974197,0.0,7501,7500,-1,0,0,0,0
5,8507,0.0,0.0,115.3647766,0.0,7502,7500,1,0,0,0,0
6,10097,0.0,0.0,111.9727097,0.0,7502,7500,1,0,0,0,0
7,11705,0.0,0.0,107.5895081,0.0,7502,7500,1,0,0,0,0
8,13302,0.0,0.0,102.0185547,0.0,7502,7500,1,0,0,0,0
9,14845,0.0,0.0,96.32949066,0.0,7502,7500,1,0,0,0,0
10,16426,0.0,0.0,93.46392822,0.0,7502,7500,1,0,0,0,0
11,18007,0.0,0.0,88.99279022,0.0,7502,7500,1,0,0,0,0
12,19617,0.0,0.0,84.44187164,0.0,7502,7500,1,0,0,0,0
13,21225,0.0,0.0,78.42578125,0.0,7502,7500,1,0,0,0,0
14,22832,0.0,0.0,74.81145477,0.0,7502,7500,1,0,0,0,0
15,24439,0.0,0.0,70.18714905,0.0,7502,7500,1,0,0,0,0
16,26037,0.0,0.0,65.07093811,0.0,7502,7500,1,0,0,0,0
17,27633,0.0,0.0,59.74982452,0.0,7502,7500,1,0,0,0,0
18,29225,0.0,0.0,55.83086014,0.0,7502,7500,1,0,0,0,0
19,30811,0.0,0.0,50.94898224,0.0,7502,7500,1,0,0,0,0
20,32416,0.0,0.0,46.60554886,0.0,7502,7500,1,0,0,0,0
21,34023,0.0,0.0,40.65742493,0.0,7502,7500,1,0,0,0,0
22,35629,0.0,0.0,36.80620575,0.0,7502,7500,1,0,0,0,0
23,37243,0.0,0.0,32.30200577,0.0,7502,7500,1,0,0,0,0
24,38956,0.0,0.0,27.41739082,0.0,7502,7500,1,0,0,0,0
25,40862,0.0,0.0,22.10342789,0.0,7502,7500,1,0,0,0,0
26,42654,0.0,0.0,18.73164558,0.0,7502,7500,1,0,0,0,0
27,44891,0.0,0.0,12.97808075,0.0,7502,7500,1,0,0,0,0
28,46485,0.0,0.0,3.469272375,0.0,7502,7500,1,0,0,0,0
29,48116,106.795372,390.5166321,-0.134166703,0.724999964,7502,7500,1,0,0,0,0
30,49731,53.69950867,630.4017944,-0.080879211,1.074999928,7501,7500,0,1,0,0,0
31,51336,94.09486389,718.774231,-0.095920563,1.199999809,7501,7500,0,1,0,0,0
32,52961,163.9356232,768.5742188,-0.136047348,1.249999881,7501,7500,0,1,0,0,0
33,54595,228.0297394,777.0855103,-0.10389328,1.299999833,7501,7500,0,1,0,0,0
34,56161,231.0962219,856.6689453,-0.114185326,1.374999881,7501,7500,0,1,0,0,0
35,57772,252.7184906,833.0064087,-0.142513275,1.374999881,7501,7500,0,1,0,0,0
36,59349,333.5937195,802.7037964,-0.106884003,1.349999905,7501,7500,0,1,0,0,0
37,60969,380.7739258,822.2858276,-0.120109558,1.374999881,7501,7500,0,1,0,0,0
38,62552,430.0065308,763.2018433,-0.087928772,1.349999905,7501,7500,0,1,0,0,0
39,64153,394.343689,813.5331421,-0.10546875,1.374999881,7501,7500,0,1,0,0,0
40,65725,452.6187744,767.729187,-0.143836975,1.349999905,7501,7500,0,1,0,0,0
41,67309,591.9380493,691.2242432,-0.130096421,1.374999881,7501,7500,0,1,0,0,0
42,68908,556.6977539,699.8925171,-0.110862732,1.324999928,7501,7500,0,1,0,0,0
43,70490,699.4698486,633.7942505,-0.128005981,1.424999833,7501,7500,0,1,0,0,0
44,72104,620.4780273,717.192688,-0.085418701,1.399999857,7501,7500,0,1,0,0,0
45,73694,651.4807739,695.7756348,-0.13098143,1.424999833,7501,7500,0,1,0,0,0
46,75430,673.8032837,773.0773315,-0.106338501,1.499999881,7501,7500,0,1,0,0,0
47,77051,770.4093018,679.743103,-0.120689385,1.499999881,7501,7500,0,1,0,0,0
48,78661,750.428833,684.2221069,-0.127616867,1.499999881,7501,7500,0,1,0,0,0
49,80250,857.0914307,616.5181274,-0.121109001,1.549999952,7501,7500,0,1,0,0,0
50,81853,803.9834595,627.5888672,-0.139595032,1.499999881,7501,7500,0,1,0,0,0
51,83426,870.4197998,651.4083862,-0.103782654,1.574999809,7501,7500,0,1,0,0,0
52,85014,924.5900879,582.8956299,-0.122055046,1.549999952,7501,7500,0,1,0,0,0
53,86796,996.6280518,582.3764648,-0.114852898,1.649999976,7501,7500,0,1,0,0,0
54,88531,968.3175659,616.9165649,-0.1159973,1.649999976,7501,7500,0,1,0,0,0
55,90321,979.2070923,618.6671143,-0.088745117,1.674999833,7501,7500,0,1,0,0,0
56,92595,1126.663452,553.9692993,-0.131904602,1.774999857,7501,7500,0,1,0,0,0
57,94249,1075.173218,601.9584961,-0.122566223,1.749999762,7501,7500,0,1,0,0,0
58,95852,1128.99353,582.87146,-0.084762573,1.799999833,7501,7500,0,1,0,0,0
59,97427,1247.427002,531.1035767,-0.16204834,1.924999952,7501,7500,0,1,0,0,0
60,99067,1151.762695,564.0621338,-0.118431084,1.824999928,7501,7500,0,1,0,0,0
61,100681,1204.279053,574.0945435,-0.158424377,1.874999881,7501,7500,0,1,0,0,0
62,102268,1318.07666,560.9956665,-0.096160889,1.974999905,7501,7500,0,1,0,0,0
63,103857,1293.387817,561.5510254,-0.088905327,1.974999905,7501,7500,0,1,0,0,0
