,frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
0,412,0.0,0.0,-143.3842316,0.0,7500,7501,-1,0,0,0,normal
1,2832,0.0,0.0,-140.5000153,0.0,7500,7501,-1,0,0,0,normal
2,4427,0.0,0.0,-139.5540314,0.0,7500,7501,-1,0,0,0,normal
3,6015,0.0,0.0,-136.31633,0.0,7500,7501,-1,0,0,0,normal
4,7645,0.0,0.0,-133.8292542,0.0,7500,7501,-1,0,0,0,normal
5,9259,0.0,0.0,-131.0701752,0.0,7500,7501,-1,0,0,0,normal
6,10887,0.0,0.0,-127.3560638,0.0,7500,7501,-1,0,0,0,normal
7,12482,0.0,0.0,-126.415184,0.0,7500,7501,-1,0,0,0,normal
8,14087,0.0,0.0,-123.2772446,0.0,7500,7501,-1,0,0,0,normal
9,15710,0.0,0.0,-121.3142624,0.0,7500,7501,-1,0,0,0,normal
10,17307,0.0,0.0,-118.6608429,0.0,7500,7501,-1,0,0,0,normal
11,18944,0.0,0.0,-115.2428131,0.0,7500,7501,-1,0,0,0,normal
12,20542,0.0,0.0,-113.8248978,0.0,7500,7501,-1,0,0,0,normal
13,22127,0.0,0.0,-108.5213699,0.0,7500,7501,-1,0,0,0,normal
14,23824,0.0,0.0,-106.4127045,0.0,7502,7501,1,0,0,0,normal
15,25445,0.0,0.0,-108.4233017,0.0,7502,7501,1,0,0,0,normal
16,27040,0.0,0.0,-111.6167145,0.0,7502,7501,1,0,0,0,normal
17,28649,0.0,0.0,-114.5022507,0.0,7502,7501,1,0,0,0,normal
18,30233,0.0,0.0,-115.8387451,0.0,7502,7501,1,0,0,0,normal
19,31847,0.0,0.0,-116.8909149,0.0,7502,7501,1,0,0,0,normal
20,33444,0.0,0.0,-120.9500885,0.0,7502,7501,1,0,0,0,normal
21,35040,0.0,0.0,-123.1881943,0.0,7502,7501,1,0,0,0,normal
22,36694,0.0,0.0,-124.550766,0.0,7502,7501,1,0,0,0,normal
23,38311,0.0,0.0,-126.387413,0.0,7502,7501,1,0,0,0,normal
24,39889,0.0,0.0,-129.9848633,0.0,7502,7501,1,0,0,0,normal
25,41485,0.0,0.0,-131.5317841,0.0,7502,7501,1,0,0,0,normal
26,43084,0.0,0.0,-135.2754059,0.0,7502,7501,1,0,0,0,normal
27,44674,0.0,0.0,-138.3258209,0.0,7502,7501,1,0,0,0,normal
28,46398,0.0,0.0,-139.280304,0.0,7502,7501,1,0,0,0,normal
29,48326,0.0,0.0,-140.107254,0.0,7502,7501,1,0,0,0,normal
30,50287,0.0,0.0,-144.141037,0.0,7502,7501,1,0,0,0,normal
31,52326,0.0,0.0,-145.504776,0.0,7502,7501,1,0,0,0,normal
32,54002,0.0,0.0,-148.6210327,0.0,7502,7501,1,0,0,0,normal
33,55586,0.0,0.0,-149.785141,0.0,7502,7501,1,0,0,0,normal
