,frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
0,1181,0.0,0.0,-37.4512291,0.0,7500,7500,-1,0,0,0,0
1,3004,0.0,0.0,-36.62263107,0.0,7500,7500,-1,0,0,0,0
2,5005,0.0,0.0,-35.61987686,0.0,7500,7500,-1,0,0,0,0
3,6506,0.0,0.0,-37.03439331,0.0,7500,7500,-1,0,0,0,0
4,8055,0.0,0.0,-36.65066528,0.0,7500,7500,-1,0,0,0,0
5,9573,0.0,0.0,-35.12481308,0.0,7500,7500,-1,0,0,0,0
6,11115,0.0,0.0,-35.4054985,0.0,7500,7500,-1,0,0,0,0
7,12644,0.0,0.0,-36.0065155,0.0,7500,7500,-1,0,0,0,0
8,14175,0.0,0.0,-34.76356506,0.0,7500,7500,-1,0,0,0,0
9,15665,0.0,0.0,-35.37024689,0.0,7500,7500,-1,0,0,0,0
10,17161,0.0,0.0,-35.16156769,0.0,7500,7500,-1,0,0,0,0
11,18686,0.0,0.0,-35.08729172,0.0,7500,7500,-1,0,0,0,0
12,20178,0.0,0.0,-35.49752045,0.0,7500,7500,-1,0,0,0,0
13,21722,0.0,0.0,-35.33805847,0.0,7502,7500,1,0,0,0,0
14,23274,0.0,0.0,-39.1525116,0.0,7502,7500,1,0,0,0,0
15,24786,0.0,0.0,-43.03610992,0.0,7502,7500,1,0,0,0,0
16,26328,0.0,0.0,-47.66073227,0.0,7502,7500,1,0,0,0,0
17,27863,0.0,0.0,-52.55621338,0.0,7502,7500,1,0,0,0,0
18,29370,0.0,0.0,-57.26914597,0.0,7502,7500,1,0,0,0,0
19,30901,0.0,0.0,-61.49741745,0.0,7502,7500,1,0,0,0,0
20,32427,0.0,0.0,-66.4732132,0.0,7502,7500,1,0,0,0,0
21,33935,0.0,0.0,-71.28601837,0.0,7502,7500,1,0,0,0,0
22,35457,0.0,0.0,-74.99984741,0.0,7502,7500,1,0,0,0,0
23,36987,0.0,0.0,-79.92824554,0.0,7502,7500,1,0,0,0,0
24,38645,0.0,0.0,-86.08331299,0.0,7502,7500,1,0,0,0,0
25,40183,0.0,0.0,-94.80067444,0.0,7502,7500,1,0,0,0,0
26,41756,0.0,0.0,-99.21889496,0.0,7502,7500,1,0,0,0,0
27,43238,0.0,0.0,-104.1466675,0.0,7502,7500,1,0,0,0,0
28,44790,0.0,0.0,-108.3442001,0.0,7502,7500,1,0,0,0,0
29,46471,0.0,0.0,-113.3318939,0.0,7502,7500,1,0,0,0,0
30,48318,0.0,0.0,-119.2496796,0.0,7502,7500,1,0,0,0,0
31,50353,0.0,0.0,-122.9895401,0.0,7502,7500,1,0,0,0,0
32,52237,0.0,0.0,-127.3418503,0.0,7502,7500,1,0,0,0,0
33,53763,0.0,0.0,-132.5158539,0.0,7502,7500,1,0,0,0,0
34,55273,0.0,0.0,-136.7792358,0.0,7502,7500,1,0,0,0,0
35,56808,0.0,0.0,-141.7404633,0.0,7502,7500,1,0,0,0,0
36,58335,0.0,0.0,-146.4971924,0.0,7502,7500,1,0,0,0,0
37,59871,0.0,0.0,-152.2224731,0.0,7502,7500,1,0,0,0,0
38,61475,0.0,0.0,-155.1550293,0.0,7502,7500,1,0,0,0,0
39,63066,0.0,0.0,-160.9732971,0.0,7502,7500,1,0,0,0,0
40,64605,0.0,0.0,-165.562027,0.0,7502,7500,1,0,0,0,0
41,66098,0.0,0.0,-170.0856323,0.0,7502,7500,1,0,0,0,0
42,67621,0.0,0.0,-173.5753479,0.0,7502,7500,1,0,0,0,0
43,69169,0.0,0.0,-179.6255341,0.0,7502,7500,1,0,0,0,0
44,70685,0.0,0.0,175.6541138,0.0,7502,7500,1,0,0,0,0
45,72203,0.0,0.0,171.6997681,0.0,7502,7500,1,0,0,0,0
46,73695,0.0,0.0,166.6430664,0.0,7502,7500,1,0,0,0,0
47,75232,0.0,0.0,160.4400635,0.0,7502,7500,1,0,0,0,0
48,76779,0.0,0.0,157.4103241,0.0,7502,7500,1,0,0,0,0
49,78331,0.0,0.0,152.7753448,0.0,7502,7500,1,0,0,0,0
50,79881,0.0,0.0,146.9274902,0.0,7502,7500,1,0,0,0,0
51,81380,0.0,0.0,141.4757538,0.0,7502,7500,1,0,0,0,0
52,82931,0.0,0.0,139.4416656,0.0,7502,7500,1,0,0,0,0
53,84451,0.0,0.0,132.918396,0.0,7502,7500,1,0,0,0,0
54,85959,0.0,0.0,127.7849197,0.0,7502,7500,1,0,0,0,0
55,87497,0.0,0.0,124.7276535,0.0,7502,7500,1,0,0,0,0
56,89000,0.0,0.0,119.4465714,0.0,7502,7500,1,0,0,0,0
57,90530,0.0,0.0,113.0847015,0.0,7502,7500,1,0,0,0,0
58,92058,0.0,0.0,110.5817413,0.0,7502,7500,1,0,0,0,0
59,93979,0.0,0.0,104.8546066,0.0,7502,7500,1,0,0,0,0
60,95729,0.0,0.0,101.3310699,0.0,7502,7500,1,0,0,0,0
61,97892,0.0,0.0,94.60889435,0.0,7502,7500,1,0,0,0,0
62,99422,0.0,0.0,92.51651001,0.0,7502,7500,1,0,0,0,0
63,100960,0.0,0.0,86.69332886,0.0,7502,7500,1,0,0,0,0
64,102474,0.0,0.0,81.40409851,0.0,7502,7500,1,0,0,0,0
65,103980,0.0,0.0,73.14398193,0.0,7502,7500,1,0,0,0,0
66,105501,0.0,0.0,67.30635834,0.0,7502,7500,1,0,0,0,0
67,107023,0.0,0.0,63.18844223,0.0,7502,7500,1,0,0,0,0
68,108637,0.0,0.0,58.15543365,0.0,7502,7500,1,0,0,0,0
69,110123,0.0,0.0,54.39795685,0.0,7502,7500,1,0,0,0,0
70,111668,0.0,0.0,48.37794113,0.0,7502,7500,1,0,0,0,0
71,113205,0.0,0.0,45.29758453,0.0,7502,7500,1,0,0,0,0
72,114738,0.0,0.0,39.19875336,0.0,7502,7500,1,0,0,0,0
73,116219,0.0,0.0,34.26820374,0.0,7502,7500,1,0,0,0,0
74,117740,0.0,0.0,30.31723595,0.0,7502,7500,1,0,0,0,0
75,119247,0.0,0.0,25.53983879,0.0,7502,7500,1,0,0,0,0
76,120750,0.0,0.0,20.0837841,0.0,7502,7500,1,0,0,0,0
77,122292,0.0,0.0,15.20571136,0.0,7502,7500,1,0,0,0,0
78,123837,0.0,0.0,11.16091061,0.0,7502,7500,1,0,0,0,0
79,125349,0.0,0.0,6.64293623,0.0,7502,7500,1,0,0,0,0
80,126866,0.0,0.0,-0.111030579,0.0,7501,7500,1,0,0,0,0
81,128380,0.0,0.0,-0.169898987,0.0,7501,7500,0,1,0,0,0
82,129925,60.95521927,239.3660583,-0.166152954,0.0,7501,7500,0,1,0,0,0
83,131452,0.0,0.0,-0.189102173,0.0,7501,7500,0,1,0,0,0
84,132963,0.0,0.0,-0.164581299,0.0,7501,7500,0,1,0,0,0
85,134513,173.8956299,254.8553467,-0.119316094,0.49999997,7501,7500,0,1,0,0,0
86,136065,213.9167175,230.3597717,-0.181762695,0.49999997,7501,7500,0,1,0,0,0
87,137652,271.141449,197.5340271,-0.149299607,0.549999952,7501,7500,0,1,0,0,0
88,139305,321.4364624,210.0896759,-0.168945298,0.574999928,7501,7500,0,1,0,0,0
89,141274,288.2605896,227.8486633,-0.129409775,0.549999952,7501,7500,0,1,0,0,0
90,143275,403.5310364,162.87323,-0.148704514,0.599999905,7501,7500,0,1,0,0,0
91,145153,431.4552917,141.0215607,-0.164871216,0.674999952,7501,7500,0,1,0,0,0
92,146734,460.9972534,158.7322693,-0.12947844,0.699999928,7501,7500,0,1,0,0,0
93,148253,488.6317139,152.5993195,-0.189323425,0.724999964,7501,7500,0,1,0,0,0
94,149768,551.4702759,109.330658,-0.192176804,0.774999976,7501,7500,0,1,0,0,0
