,frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
0,696,0.0,0.0,-142.0622559,0.0,7501,7500,-1,0,0,0,0
1,2296,0.0,0.0,-143.3301239,0.0,7501,7500,-1,0,0,0,0
2,3881,0.0,0.0,-147.16922,0.0,7501,7500,-1,0,0,0,0
3,5500,0.0,0.0,-147.782196,0.0,7501,7500,-1,0,0,0,0
4,7101,0.0,0.0,-151.4644165,0.0,7501,7500,-1,0,0,0,0
5,8710,0.0,0.0,-153.2065735,0.0,7501,7500,-1,0,0,0,0
6,10282,0.0,0.0,143.4553986,0.0,7501,7500,-1,0,0,0,0
7,12231,0.0,0.0,138.658783,0.0,7501,7500,-1,0,0,0,0
8,14463,0.0,0.0,135.6486664,0.0,7501,7500,-1,0,0,0,0
9,16103,0.0,0.0,130.4936218,0.0,7501,7500,-1,0,0,0,0
10,18023,0.0,0.0,129.2471161,0.0,7501,7500,-1,0,0,0,0
11,19658,0.0,0.0,129.4491425,0.0,7501,7500,-1,0,0,0,0
12,21272,0.0,0.0,127.0881119,0.0,7501,7500,-1,0,0,0,0
13,22924,0.0,0.0,123.4278946,0.0,7501,7500,-1,0,0,0,0
14,24507,0.0,0.0,120.3771973,0.0,7501,7500,-1,0,0,0,0
15,26137,0.0,0.0,119.3854752,0.0,7501,7500,-1,0,0,0,0
16,27733,0.0,0.0,116.4617233,0.0,7501,7500,-1,0,0,0,0
17,29366,0.0,0.0,114.3714447,0.0,7501,7500,-1,0,0,0,0
18,30968,0.0,0.0,111.3913879,0.0,7502,7500,1,0,0,0,0
19,32580,0.0,0.0,105.6687775,0.0,7502,7500,1,0,0,0,0
20,34155,0.0,0.0,102.5876312,0.0,7502,7500,1,0,0,0,0
21,35755,0.0,0.0,98.99229431,0.0,7502,7500,1,0,0,0,0
22,37333,0.0,0.0,93.40565491,0.0,7502,7500,1,0,0,0,0
23,38921,0.0,0.0,86.76560974,0.0,7502,7500,1,0,0,0,0
24,40576,0.0,0.0,82.26557922,0.0,7502,7500,1,0,0,0,0
25,42163,0.0,0.0,78.39364624,0.0,7502,7500,1,0,0,0,0
26,43783,0.0,0.0,75.55799866,0.0,7502,7500,1,0,0,0,0
27,45369,0.0,0.0,69.07421112,0.0,7502,7500,1,0,0,0,0
28,46943,0.0,0.0,63.92990112,0.0,7502,7500,1,0,0,0,0
29,48526,0.0,0.0,59.78142166,0.0,7502,7500,1,0,0,0,0
30,50161,0.0,0.0,56.02547455,0.0,7502,7500,1,0,0,0,0
31,51774,0.0,0.0,50.0471077,0.0,7502,7500,1,0,0,0,0
32,53412,0.0,0.0,45.37587357,0.0,7502,7500,1,0,0,0,0
33,55064,0.0,0.0,39.32186127,0.0,7502,7500,1,0,0,0,0
34,56648,0.0,0.0,35.81471252,0.0,7502,7500,1,0,0,0,0
35,58246,0.0,0.0,32.36525726,0.0,7502,7500,1,0,0,0,0
36,59842,0.0,0.0,27.16014481,0.0,7502,7500,1,0,0,0,0
37,61795,0.0,0.0,20.34519196,0.0,7502,7500,1,0,0,0,0
38,64063,0.0,0.0,15.6209774,0.0,7502,7500,1,0,0,0,0
39,66002,0.0,0.0,11.86857033,0.0,7502,7500,1,0,0,0,0
40,67622,0.0,0.0,9.035938263,0.0,7502,7500,1,0,0,0,0
41,69226,0.0,0.0,-0.117641442,0.0,7500,7500,0,1,0,0,0
42,70823,-42.06139374,391.1806641,-0.135856614,0.649999917,7501,7500,0,1,0,0,0
43,72463,21.70677185,505.9440308,-0.108638763,0.824999988,7501,7500,0,1,0,0,0
44,74172,23.49353409,513.1635132,-0.174549088,0.799999893,7501,7500,0,1,0,0,0
45,75796,103.8134232,527.2040405,-0.136550888,0.824999988,7501,7500,0,1,0,0,0
46,77380,115.8740768,568.9395142,-0.104900353,0.874999881,7501,7500,0,1,0,0,0
47,78988,126.3290634,604.0952759,-0.149055481,0.924999893,7501,7500,0,1,0,0,0
48,80607,220.9189148,561.0439453,-0.077285767,0.924999893,7501,7500,0,1,0,0,0
49,82235,226.4482117,525.1517334,-0.104614258,0.899999917,7501,7500,0,1,0,0,0
50,83845,267.2902832,534.8823242,-0.104782104,0.949999928,7501,7500,0,1,0,0,0
51,85461,351.0388184,483.7301636,-0.107910156,0.899999917,7501,7500,0,1,0,0,0
52,87032,378.3473206,517.4614258,-0.172698975,0.974999905,7501,7500,0,1,0,0,0
53,88632,377.7557678,538.3955078,-0.120349884,1.024999857,7501,7500,0,1,0,0,0
54,90283,454.9367371,563.6758423,-0.081851959,1.099999905,7501,7500,0,1,0,0,0
