,frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
0,1014,0.0,0.0,-139.2263489,0.0,7501,7500,-1,0,0,0,normal
1,2636,0.0,0.0,-142.2365875,0.0,7501,7500,-1,0,0,0,normal
2,4217,0.0,0.0,-144.4997711,0.0,7501,7500,-1,0,0,0,normal
3,5853,0.0,0.0,-146.4116669,0.0,7501,7500,-1,0,0,0,normal
4,7468,0.0,0.0,-148.626236,0.0,7501,7500,-1,0,0,0,normal
5,9089,0.0,0.0,-151.0672913,0.0,7501,7500,-1,0,0,0,normal
6,10675,0.0,0.0,-154.0365601,0.0,7501,7500,-1,0,0,0,normal
7,12248,0.0,0.0,-155.9964142,0.0,7501,7500,-1,0,0,0,normal
8,13845,0.0,0.0,-158.6230469,0.0,7501,7500,-1,0,0,0,normal
9,15434,0.0,0.0,-160.0319061,0.0,7501,7500,-1,0,0,0,normal
10,17016,0.0,0.0,-162.6271973,0.0,7502,7500,1,0,0,0,normal
11,18579,0.0,0.0,-165.8335876,0.0,7502,7500,1,0,0,0,normal
12,20188,0.0,0.0,-171.2098694,0.0,7502,7500,1,0,0,0,normal
13,21811,0.0,0.0,-175.1661377,0.0,7502,7500,1,0,0,0,normal
14,23430,0.0,0.0,178.8024139,0.0,7502,7500,1,0,0,0,normal
15,25042,0.0,0.0,174.030014,0.0,7502,7500,1,0,0,0,normal
16,26628,0.0,0.0,169.6502228,0.0,7502,7500,1,0,0,0,normal
17,28226,0.0,0.0,161.3444214,0.0,7502,7500,1,0,0,0,normal
18,29836,0.0,0.0,155.8424988,0.0,7502,7500,1,0,0,0,normal
19,31467,0.0,0.0,151.6841888,0.0,7502,7500,1,0,0,0,normal
20,33071,0.0,0.0,146.386261,0.0,7502,7500,1,0,0,0,normal
21,34659,0.0,0.0,141.6003113,0.0,7502,7500,1,0,0,0,normal
22,36747,0.0,0.0,136.8831635,0.0,7502,7500,1,0,0,0,normal
23,38845,0.0,0.0,131.421875,0.0,7502,7500,1,0,0,0,normal
24,40766,0.0,0.0,127.5029678,0.0,7502,7500,1,0,0,0,normal
25,42355,0.0,0.0,122.8904266,0.0,7502,7500,1,0,0,0,normal
26,43988,0.0,0.0,119.2656555,0.0,7502,7500,1,0,0,0,normal
27,45587,0.0,0.0,112.170578,0.0,7502,7500,1,0,0,0,normal
28,47171,0.0,0.0,109.127533,0.0,7502,7500,1,0,0,0,normal
29,48775,0.0,0.0,103.3130188,0.0,7502,7500,1,0,0,0,normal
30,50395,0.0,0.0,99.43902588,0.0,7502,7500,1,0,0,0,normal
31,52008,0.0,0.0,94.71469116,0.0,7502,7500,1,0,0,0,normal
32,53594,0.0,0.0,90.15975952,0.0,7502,7500,1,0,0,0,normal
33,55211,0.0,0.0,85.29079437,0.0,7502,7500,1,0,0,0,normal
34,56946,0.0,0.0,80.40322876,0.0,7502,7500,1,0,0,0,normal
35,58545,0.0,0.0,76.0745163,0.0,7502,7500,1,0,0,0,normal
36,60136,0.0,0.0,70.85812378,0.0,7502,7500,1,0,0,0,normal
37,61725,0.0,0.0,66.0211792,0.0,7502,7500,1,0,0,0,normal
38,63339,0.0,0.0,61.44195175,0.0,7502,7500,1,0,0,0,normal
39,64908,0.0,0.0,56.62246704,0.0,7502,7500,1,0,0,0,normal
40,66508,0.0,0.0,51.82971191,0.0,7502,7500,1,0,0,0,normal
41,68122,0.0,0.0,47.09963608,0.0,7502,7500,1,0,0,0,normal
42,69716,0.0,0.0,43.24627686,0.0,7502,7500,1,0,0,0,normal
43,71306,0.0,0.0,37.63693237,0.0,7502,7500,1,0,0,0,normal
44,72924,0.0,0.0,34.61352539,0.0,7502,7500,1,0,0,0,normal
45,74517,0.0,0.0,28.35659599,0.0,7502,7500,1,0,0,0,normal
46,76146,0.0,0.0,25.13082886,0.0,7502,7500,1,0,0,0,normal
47,77724,0.0,0.0,18.54073906,0.0,7502,7500,1,0,0,0,normal
48,79273,0.0,0.0,14.40585327,0.0,7502,7500,1,0,0,0,normal
49,80866,0.0,0.0,9.645172119,0.0,7502,7500,1,0,0,0,normal
