,frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
0,1215,0.0,0.0,-121.9788513,0.0,7500,7500,-1,0,0,0,normal
1,2825,0.0,0.0,-124.305191,0.0,7500,7500,-1,0,0,0,normal
2,4439,0.0,0.0,-123.5479279,0.0,7500,7500,-1,0,0,0,normal
3,6121,0.0,0.0,-121.7422714,0.0,7500,7500,-1,0,0,0,normal
4,7758,0.0,0.0,-122.3233414,0.0,7500,7500,-1,0,0,0,normal
5,9377,0.0,0.0,-122.0868759,0.0,7500,7500,-1,0,0,0,normal
6,11048,0.0,0.0,-120.9558182,0.0,7500,7500,-1,0,0,0,normal
7,12666,0.0,0.0,-120.5445175,0.0,7500,7500,-1,0,0,0,normal
8,14310,0.0,0.0,-120.4170303,0.0,7500,7500,-1,0,0,0,normal
9,15897,0.0,0.0,-121.4724655,0.0,7500,7500,-1,0,0,0,normal
10,17524,0.0,0.0,-122.2828522,0.0,7500,7500,-1,0,0,0,normal
11,19110,0.0,0.0,-121.6959076,0.0,7500,7500,-1,0,0,0,normal
12,20716,0.0,0.0,-99.80020142,0.0,7500,7500,-1,0,0,0,normal
13,22307,0.0,0.0,-92.05389404,0.0,7500,7500,-1,0,0,0,normal
14,23907,0.0,0.0,-91.77868652,0.0,7500,7500,-1,0,0,0,normal
15,25503,0.0,0.0,-92.39733887,0.0,7500,7500,-1,0,0,0,normal
16,27109,0.0,0.0,-91.73400116,0.0,7500,7500,-1,0,0,0,normal
17,28723,0.0,0.0,-91.38002777,0.0,7500,7500,-1,0,0,0,normal
18,30343,0.0,0.0,-91.25176239,0.0,7500,7500,-1,0,0,0,normal
19,31929,0.0,0.0,-91.78747559,0.0,7500,7500,-1,0,0,0,normal
20,33542,0.0,0.0,-90.88640594,0.0,7500,7500,-1,0,0,0,normal
21,35152,0.0,0.0,-90.23513031,0.0,7500,7500,-1,0,0,0,normal
22,37052,0.0,0.0,-90.64419556,0.0,7500,7500,-1,0,0,0,normal
23,39724,0.0,0.0,-90.45477295,0.0,7500,7500,-1,0,0,0,normal
24,41318,0.0,0.0,-90.5982666,0.0,7500,7500,-1,0,0,0,normal
25,43075,0.0,0.0,-91.36101532,0.0,7502,7500,1,0,0,0,normal
26,44675,0.0,0.0,-95.96191406,0.0,7502,7500,1,0,0,0,normal
27,46277,0.0,0.0,-100.544342,0.0,7502,7500,1,0,0,0,normal
28,47914,0.0,0.0,-105.8448334,0.0,7502,7500,1,0,0,0,normal
29,49451,0.0,0.0,-110.2037201,0.0,7502,7500,1,0,0,0,normal
30,51097,0.0,0.0,-112.3164902,0.0,7502,7500,1,0,0,0,normal
31,52695,0.0,0.0,-116.4281845,0.0,7502,7500,1,0,0,0,normal
32,54291,0.0,0.0,-121.4067612,0.0,7502,7500,1,0,0,0,normal
33,55919,0.0,0.0,-126.251915,0.0,7502,7500,1,0,0,0,normal
34,57527,0.0,0.0,-130.584198,0.0,7502,7500,1,0,0,0,normal
35,59147,0.0,0.0,-134.420929,0.0,7502,7500,1,0,0,0,normal
36,60744,0.0,0.0,-139.3244324,0.0,7502,7500,1,0,0,0,normal
37,62330,0.0,0.0,-144.2906189,0.0,7502,7500,1,0,0,0,normal
38,63941,0.0,0.0,-149.7070313,0.0,7502,7500,1,0,0,0,normal
39,65565,0.0,0.0,-153.8598785,0.0,7502,7500,1,0,0,0,normal
40,67205,0.0,0.0,-158.8149719,0.0,7502,7500,1,0,0,0,normal
41,68776,0.0,0.0,-162.6558533,0.0,7502,7500,1,0,0,0,normal
42,70413,0.0,0.0,-168.1671448,0.0,7502,7500,1,0,0,0,normal
