,frame.number,TotW,TotVar,Phv.neut.ang,A.phsA,vsd1_speed,vsd2_speed,scada_q2c_sync_activated,q2c_in_sync,gen1_p_negative,gen2_p_negative,label
0,999,0.0,0.0,-127.2408218,0.0,7501,7500,-1,0,0,0,normal
1,2601,0.0,0.0,-131.6378021,0.0,7501,7500,-1,0,0,0,normal
2,4194,0.0,0.0,-131.4113464,0.0,7501,7500,-1,0,0,0,normal
3,5804,0.0,0.0,-136.5192566,0.0,7501,7500,-1,0,0,0,normal
4,7407,0.0,0.0,-137.3986206,0.0,7501,7500,-1,0,0,0,normal
5,8982,0.0,0.0,-140.4746399,0.0,7501,7500,-1,0,0,0,normal
6,10589,0.0,0.0,-142.04599,0.0,7501,7500,-1,0,0,0,normal
7,12172,0.0,0.0,-144.3761749,0.0,7501,7500,-1,0,0,0,normal
8,13808,0.0,0.0,-147.4333954,0.0,7502,7500,1,0,0,0,normal
9,15404,0.0,0.0,-152.9063416,0.0,7502,7500,1,0,0,0,normal
10,17020,0.0,0.0,-158.0759583,0.0,7502,7500,1,0,0,0,normal
11,18939,0.0,0.0,-161.0593109,0.0,7502,7500,1,0,0,0,normal
12,20694,0.0,0.0,-167.4371643,0.0,7502,7500,1,0,0,0,normal
13,23061,0.0,0.0,-170.3636932,0.0,7502,7500,1,0,0,0,normal
14,24698,0.0,0.0,-176.5745239,0.0,7502,7500,1,0,0,0,normal
15,26258,0.0,0.0,-179.6419525,0.0,7502,7500,1,0,0,0,normal
16,27883,0.0,0.0,173.8912048,0.0,7502,7500,1,0,0,0,normal
17,29463,0.0,0.0,172.2355652,0.0,7502,7500,1,0,0,0,normal
18,31084,0.0,0.0,163.8370819,0.0,7502,7500,1,0,0,0,normal
19,32684,0.0,0.0,161.9014435,0.0,7502,7500,1,0,0,0,normal
20,34295,0.0,0.0,155.4868164,0.0,7502,7500,1,0,0,0,normal
21,36026,0.0,0.0,150.4641113,0.0,7502,7500,1,0,0,0,normal
22,37625,0.0,0.0,145.4580994,0.0,7502,7500,1,0,0,0,normal
23,39216,0.0,0.0,141.9633026,0.0,7502,7500,1,0,0,0,normal
24,40824,0.0,0.0,137.4016571,0.0,7502,7500,1,0,0,0,normal
25,42426,0.0,0.0,132.0928955,0.0,7502,7500,1,0,0,0,normal
26,44029,0.0,0.0,128.2429352,0.0,7502,7500,1,0,0,0,normal
27,45629,0.0,0.0,122.0050812,0.0,7502,7500,1,0,0,0,normal
28,47221,0.0,0.0,118.4791107,0.0,7502,7500,1,0,0,0,normal
29,48833,0.0,0.0,112.9148254,0.0,7502,7500,1,0,0,0,normal
30,50420,0.0,0.0,108.7019119,0.0,7502,7500,1,0,0,0,normal
31,52045,0.0,0.0,103.4262619,0.0,7502,7500,1,0,0,0,normal
32,53628,0.0,0.0,101.1481476,0.0,7502,7500,1,0,0,0,normal
33,55230,0.0,0.0,94.48446655,0.0,7502,7500,1,0,0,0,normal
34,56876,0.0,0.0,89.51298523,0.0,7502,7500,1,0,0,0,normal
35,58469,0.0,0.0,85.19101715,0.0,7502,7500,1,0,0,0,normal
36,60076,0.0,0.0,79.33834839,0.0,7502,7500,1,0,0,0,normal
37,61644,0.0,0.0,76.14987183,0.0,7502,7500,1,0,0,0,normal
38,63226,0.0,0.0,70.38847351,0.0,7502,7500,1,0,0,0,normal
